Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.372539620068775,66,7,0,0,0.6865479092270889,0.6619553457259946,0.0,375.7637800900009,85.93719273928285
"[4.50, 4.80)",4.65,4.654314714327541,60,0,1,0,0.7092019330882547,0.6652438709080615,0.8450890000520412,344.3961731483214,73.99503348756252
"[4.80, 5.10)",4.949999999999999,4.947936012178091,38,1,2,0,0.6775508929006144,0.6702020098805834,0.514767034104868,97.8763230054042,19.781242676644652
"[5.10, 5.40)",5.25,5.27359166107933,25,0,0,0,0.6775439730179685,0.6798257301715729,0.0,194.58484877333098,36.89797414718793
"[5.40, 5.70)",5.550000000000001,5.518248439580792,17,0,0,0,0.6645193465098151,0.7135027603163583,0.0,141.17004112157608,25.58240040607893
"[5.70, 6.00)",5.85,5.781690745681244,4,0,0,0,0.6765545620674626,0.6064985975266426,0.0,34.18314542444678,5.912309552353799
"[6.00, 6.30)",6.15,6.038640335067391,1,0,0,0,0.7422748170410192,0.6104299651621375,0.0,8.13531618806581,1.3472099241981135
"[6.30, 6.60)",6.449999999999999,6.444944868330946,6,0,0,0,0.6993047964503925,0.662567058382126,0.0,55.29730298758052,8.579949730726078
"[6.60, 6.90)",6.75,6.788201284348514,2,0,0,0,0.7422148313819297,0.7667733690617913,0.0,18.291742491077855,2.694637610887134
"[6.90, 7.50)",7.2,7.058616922247519,1,0,0,0,0.3097442954618803,0.5463819776509167,0.0,22.788529201875846,3.2284694654629025
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.4286480719810732,0.0,0.0,0.0
