Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.4034538299090675,11,4,15,2,0,0,0.5761345061280901,0.7416107539666469,0.0,40.06504506034653,9.098550049104041
"[4.50, 4.80)",4.65,4.6495935225997815,30,7,22,7,1,0,0.5870743226950832,0.6418777383163231,0.5751750654397899,129.43304706991796,27.83749728676208
"[4.80, 5.10)",4.949999999999999,4.978666410330546,34,1,39,5,0,0,0.68086130045133,0.5995207407848784,0.0,270.29532703611744,54.29070854702472
"[5.10, 5.40)",5.25,5.299215672403548,33,8,28,8,0,0,0.7006750781445507,0.6877540264735843,0.0,190.34592840564525,35.9196417305489
"[5.40, 5.70)",5.550000000000001,5.554891954909172,24,2,19,4,1,0,0.662790240969309,0.6562368564031376,0.8568723312309825,155.95499579599365,28.075252779339376
"[5.70, 6.00)",5.85,5.846141352875299,8,0,11,3,0,0,0.7613768131148329,0.641152004506487,0.0,72.0188832794336,12.319045834225793
"[6.00, 6.30)",6.15,6.195143769168802,9,0,4,0,1,0,0.6855907920558564,0.711549757847826,0.7276430725561639,40.549944453688674,6.545440423108894
"[6.30, 6.60)",6.449999999999999,6.430280447385468,13,0,9,2,0,0,0.8151870054398689,0.6516884889800861,0.0,127.43949561009255,19.818652802601953
"[6.60, 6.90)",6.75,6.799944573723731,3,0,2,1,0,0,0.6023392077026142,0.719735759061404,0.0,28.173214899698532,4.143153608716923
"[6.90, 7.50)",7.2,7.052789029338136,2,0,6,0,0,0,0.6920016959162355,0.6249233770326885,0.0,21.64927180379384,3.0696043386151737
"[7.50, 8.70)",8.1,7.673128948110814,2,0,0,0,0,0,0.0,0.7729583615148986,0.0,19.853925722654637,2.5874614980298007
