Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.310160869138536,42,6,1,0,0.66476349628732,0.6729869627599101,0.49808297066343,155.84551161855876,36.15770184691675
"[4.50, 4.80)",4.65,4.6388054029408705,43,2,0,0,0.6975383843996905,0.710598649075599,0.0,272.6602947940367,58.77812736468269
"[4.80, 5.10)",4.949999999999999,4.919273406232948,18,1,0,0,0.6984030971829767,0.6644031550198629,0.0,119.74123288294965,24.34124371522671
"[5.10, 5.40)",5.25,5.244045940843865,12,1,0,0,0.7317240343958077,0.7104086761161715,0.0,78.83368953011531,15.032989874499362
"[5.40, 5.70)",5.550000000000001,5.526814849251626,13,0,0,0,0.7300588265238745,0.7054473523850486,0.0,98.41479950646351,17.80678423120862
"[5.70, 6.00)",5.85,5.791554599068937,6,0,0,0,0.7425920910102768,0.7514626717847858,0.0,46.794637345434275,8.079805956237912
"[6.00, 6.30)",6.15,6.192158408375915,6,0,0,0,0.6889585649335431,0.7122548972434483,0.0,53.9262480231148,8.70879658862904
"[6.30, 6.60)",6.449999999999999,6.587723082502326,3,0,0,0,0.7354095109341804,0.6280672272163618,0.0,26.873692757117187,4.079359806197151
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,6.989265630702454,2,0,0,0,0.661062032510788,0.0,0.0,21.14556663965842,3.025434681831257
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
