Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.282746244473294,34,1,2,0,0.6653428199692931,0.7071526808297915,0.5991382184793402,84.2659779076933,19.675687770769756
"[4.50, 4.80)",4.65,4.590773677808472,22,2,0,1,0.6711662251227855,0.7065299902577471,0.4101397421450058,237.13510523985877,51.6547148438521
"[4.80, 5.10)",4.949999999999999,4.918905618806938,19,0,0,0,0.692332619876816,0.6098380302767188,0.0,134.99177140311636,27.443456301944277
"[5.10, 5.40)",5.25,5.183273342227142,6,0,0,0,0.6487501905051906,0.6634449600912741,0.0,47.93777405929568,9.248552197460965
"[5.40, 5.70)",5.550000000000001,5.591995735843471,10,0,0,0,0.66831797892918,0.6759179557764466,0.0,83.67268145027775,14.9629372772862
"[5.70, 6.00)",5.85,5.854734878375672,3,0,0,0,0.7230703213947968,0.7851524727786363,0.0,24.291143081693367,4.148974050287425
"[6.00, 6.30)",6.15,6.119543608293748,2,0,0,0,0.6465905490970474,0.7469090150011469,0.0,18.928651576610843,3.0931475920781177
"[6.30, 6.60)",6.449999999999999,6.291922496637646,2,0,1,0,0.7875859268804827,0.6935968985531142,0.6603113840654908,-69.43720694222142,-11.035928522534745
"[6.60, 6.90)",6.75,6.879036687043939,1,0,0,0,0.6847355510945436,0.0,0.0,10.04626775409552,1.4604178188229149
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.7117849717298901,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
