Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.304725685082887,54,8,52,11,2,0,0.6723906143092123,0.6442583943444876,0.6016204345934792,240.76412757938215,55.93019049127779
"[4.50, 4.80)",4.65,4.635843230348686,59,11,75,10,2,2,0.6495486319214702,0.5935450559725837,0.0,367.9030469807389,79.3605453636246
"[4.80, 5.10)",4.949999999999999,4.967296134668509,56,8,47,3,1,0,0.6533367098782952,0.6656321996320888,0.6876301979027554,321.5381098222236,64.73101282971552
"[5.10, 5.40)",5.25,5.232142829552948,42,3,27,7,2,0,0.7413754052478405,0.678197873718687,0.5072558473394986,208.45770419206184,39.841745721202564
"[5.40, 5.70)",5.550000000000001,5.702611111872954,28,4,32,1,2,0,0.6438820783170327,0.7494394918959323,0.45212978837750767,68.07207401858962,11.937000907682826
"[5.70, 6.00)",5.85,5.8138541904779,14,1,14,1,0,0,0.6342820552547235,0.6517074685716007,0.0,114.17502137459535,19.638439086001593
"[6.00, 6.30)",6.15,6.1383974573407,16,0,11,0,0,0,0.6579110322117104,0.6700594801368782,0.0,145.02746437236672,23.62627467189068
"[6.30, 6.60)",6.449999999999999,6.410123527844995,8,0,5,0,0,0,0.6115912542600639,0.7050659795612855,0.0,71.94168874383419,11.22313609579067
"[6.60, 6.90)",6.75,6.6976631572916805,8,0,1,0,0,0,0.44983470484432453,0.6884135648592817,0.0,77.60842585123031,11.587388620274039
"[6.90, 7.50)",7.2,7.0936411555639936,5,0,3,0,0,0,0.7398450027560467,0.6666819363009361,0.0,52.76720616467415,7.4386630233311815
"[7.50, 8.70)",8.1,7.692554493705747,1,0,0,0,0,0,0.0,0.47970845705925624,0.0,16.035895095248488,2.0845994797137264
