Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[4.50, 4.80)",4.65,4.795260451772246,1,0,0,0,0.7178303798695181,0.5678452203245702,0.0,6.680213858661001,1.3930867626162222
"[4.80, 5.10)",4.949999999999999,4.98127072924982,5,0,0,0,0.46973551937122815,0.6367727583225733,0.0,53.02207863605437,10.64428767637761
"[5.10, 5.40)",5.25,5.392682404710295,4,4,1,0,0.0,0.44140562575394715,0.6290402178972441,-77.30089128691185,-14.334404566342082
"[5.40, 5.70)",5.550000000000001,5.277712032681562,11,3,1,0,0.619159059395594,0.6806738393608469,0.31309479895313236,-83.8025093561237,-15.878567992567099
"[5.70, 6.00)",5.85,5.878028729287251,7,2,2,0,0.5916234175290154,0.7902163595931113,0.5489459895126062,-143.4263904140227,-24.400423512631264
"[6.00, 6.30)",6.15,6.171090408069321,3,0,1,0,0.5571411369107718,0.5727153441806675,0.6856063427540225,-47.931531101241305,-7.767108878937507
"[6.30, 6.60)",6.449999999999999,6.559931142011996,3,1,1,0,0.8894520353931067,0.5919791755764582,0.6173881756121915,-81.05689761478578,-12.356364092859186
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0.0,0.6829936235385023,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.5592567394604289,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
