Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.328200846349242,20,1,13,0,1,0,0.6669090865431536,0.6314967355695994,0.7557300205170436,103.8844509982738,24.00176301566468
"[4.50, 4.80)",4.65,4.623478493228119,7,1,12,1,0,0,0.6611568595052492,0.6626342637311042,0.0,40.704200097698596,8.80380435581498
"[4.80, 5.10)",4.949999999999999,4.955443983586041,10,0,7,0,0,0,0.5734145721838985,0.6712957945640841,0.0,72.90657673292577,14.712420718388673
"[5.10, 5.40)",5.25,5.2783405566034265,7,0,3,1,0,0,0.7926196312106117,0.5944439894429073,0.0,61.95530438877057,11.737648172636733
"[5.40, 5.70)",5.550000000000001,5.453266012785164,6,0,5,0,0,0,0.7673022156035972,0.6488931671453648,0.0,49.88767875582213,9.148220284662555
"[5.70, 6.00)",5.85,5.867051704783327,2,0,0,0,0,0,0.0,0.6019701127123246,0.0,19.49283388289123,3.3224240834623955
"[6.00, 6.30)",6.15,6.063356129043848,2,0,2,0,0,0,0.6777436731992588,0.8533377462812708,0.0,13.941018315199383,2.29922472282653
"[6.30, 6.60)",6.449999999999999,6.449999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.60, 6.90)",6.75,6.7689115275319995,1,0,2,0,0,0,0.737711668237402,0.6353711859499671,0.0,10.376663033757318,1.532988426802608
"[6.90, 7.50)",7.2,7.091665801785614,0,0,2,0,0,0,0.7857098097361234,0.0,0.0,-0.27229517869113223,-0.03839650461568154
"[7.50, 8.70)",8.1,7.830840108624653,0,0,1,0,0,0,0.7433440473840048,0.0,0.0,-0.15890675494674317,-0.02029242747169975
