Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.354834438532524,89,15,0,1,0.6442488343030701,0.6899758966470634,0.7687573401143408,550.9856682219307,126.52275901620725
"[4.50, 4.80)",4.65,4.591711710840071,75,9,2,0,0.6485263210593043,0.6743190140247346,0.5294932536869214,311.8259073971851,67.9106021967863
"[4.80, 5.10)",4.949999999999999,4.9220847564121195,64,4,1,0,0.6577504885817632,0.6884872585021814,0.5015709037261371,361.02632834752643,73.34825510211067
"[5.10, 5.40)",5.25,5.238001739870952,46,2,0,0,0.6676116911531507,0.6657597577117864,0.0,345.2187545670937,65.90657500919403
"[5.40, 5.70)",5.550000000000001,5.394965704921328,33,3,3,0,0.6959681411248128,0.6589095365987578,0.5474936320811552,-32.43815285834222,-6.012670818046516
"[5.70, 6.00)",5.85,7.1421135624881735,19,2,2,0,0.6949541969393725,0.7476737312858646,0.6899002278823702,-10.885798535717072,-1.5241704630533306
"[6.00, 6.30)",6.15,6.170782084673538,11,1,0,0,0.7028121169534465,0.7352341164246912,0.0,87.80130472739536,14.22855377529353
"[6.30, 6.60)",6.449999999999999,6.386869718985303,8,2,0,0,0.6781174541402234,0.6894859537576822,0.0,56.51118118246758,8.848024723987269
"[6.60, 6.90)",6.75,6.77139742424376,6,0,0,0,0.6442610514420084,0.7065425291233821,0.0,63.06199087237484,9.312995076406656
"[6.90, 7.50)",7.2,7.5607894280999375,4,0,1,0,0.5869585894703461,0.530419188012963,0.5671361525616709,-67.97788699814885,-8.990845155071593
"[7.50, 8.70)",8.1,7.733687262134314,0,0,1,0,0.0,0.6373234683524693,0.7988764203294567,-86.7773354755697,-11.22069363994701
