Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.402398709985404,15,2,0,0,0.5761345061280901,0.7416107539666469,0.0,99.33649628874376,22.56417531275197
"[4.50, 4.80)",4.65,4.8521654982476665,22,7,1,0,0.5870743226950832,0.6418777383163231,0.5751750654397899,48.35521870577793,9.965698557322737
"[4.80, 5.10)",4.949999999999999,4.959353009461558,39,5,0,0,0.68086130045133,0.5995207407848784,0.0,247.65396742320252,49.93674919908364
"[5.10, 5.40)",5.25,5.253158546101632,28,8,0,0,0.7006750781445507,0.6877540264735843,0.0,149.94563699946227,28.543900909051544
"[5.40, 5.70)",5.550000000000001,5.464128195844391,19,4,1,0,0.662790240969309,0.6562368564031376,0.8568723312309825,66.50037445808334,12.170354002429624
"[5.70, 6.00)",5.85,5.87763668751012,11,3,0,0,0.7613768131148329,0.641152004506487,0.0,61.75797934759161,10.507280839393541
"[6.00, 6.30)",6.15,6.066909500134165,4,0,1,0,0.6855907920558564,0.711549757847826,0.7276430725561639,-39.34251643242907,-6.4847706120486945
"[6.30, 6.60)",6.449999999999999,6.4333568150578895,9,2,0,0,0.8151870054398689,0.6516884889800861,0.0,55.24314961461571,8.58698673223189
"[6.60, 6.90)",6.75,6.713521053804893,2,1,0,0,0.6023392077026142,0.719735759061404,0.0,11.145748056831593,1.6601941019481472
"[6.90, 7.50)",7.2,7.128526527161797,6,0,0,0,0.6920016959162355,0.6249233770326885,0.0,61.807881997081246,8.670498982023132
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.7729583615148986,0.0,0.0,0.0
