Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.340244864854082,124,11,114,10,1,1,0.6753467377145588,0.6592622233564661,0.0,733.8521795216426,169.08082432494612
"[4.50, 4.80)",4.65,4.646913992450206,111,11,111,2,1,1,0.6699182227495845,0.6828419045813363,0.0,669.1206581279354,143.99247741943338
"[4.80, 5.10)",4.949999999999999,4.915788578046745,67,5,65,7,1,0,0.7228261732198779,0.686604794321738,0.3810441350946626,381.4787910039668,77.60276605621327
"[5.10, 5.40)",5.25,5.266996968103635,58,7,50,2,0,0,0.6791599254963089,0.6625671577433078,0.0,399.8032096433443,75.90724127325483
"[5.40, 5.70)",5.550000000000001,5.531548628648393,32,0,20,1,1,0,0.6699960998090918,0.6940219919515581,0.8659041061233179,224.72311131819288,40.62571377467993
"[5.70, 6.00)",5.85,5.922837797219886,22,0,16,1,1,0,0.7597139835982569,0.6493631901086352,0.48419196803503883,145.35937260282086,24.54218359163084
"[6.00, 6.30)",6.15,6.144157475165634,20,0,15,0,0,0,0.7129060674737064,0.6468474522797892,0.0,188.0223318726862,30.601808731736245
"[6.30, 6.60)",6.449999999999999,6.452519119134414,4,1,10,0,0,0,0.6945385490898036,0.693221117024685,0.0,26.522690500819504,4.110439661026133
"[6.60, 6.90)",6.75,6.108069679532705,5,0,1,0,1,0,0.7202018350124855,0.6698086708250719,0.7363092593685806,9.160081747712239,1.499668836196549
"[6.90, 7.50)",7.2,7.063820438310179,4,0,2,0,0,0,0.7385123658037434,0.5833205650751021,0.0,48.15012636517062,6.816442573204648
"[7.50, 8.70)",8.1,8.075126415043044,1,0,0,0,0,0,0.0,0.5455857286819565,0.0,14.800838787611239,1.8328925179473297
