Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.37031104765297,94,13,89,15,0,1,0.6442488343030701,0.6899758966470634,0.7687573401143408,530.3639036970756,121.35609980939503
"[4.50, 4.80)",4.65,4.619227598277596,77,11,75,9,2,0,0.6485263210593043,0.6743190140247346,0.5294932536869214,368.6581441047199,79.80947815651778
"[4.80, 5.10)",4.949999999999999,4.940988281783678,80,12,64,4,1,0,0.6577504885817632,0.6884872585021814,0.5015709037261371,438.09343590422463,88.66514367568476
"[5.10, 5.40)",5.25,5.253652748527741,43,1,46,2,0,0,0.6676116911531507,0.6657597577117864,0.0,326.20806249814507,62.09166804744758
"[5.40, 5.70)",5.550000000000001,6.06010377341477,20,1,33,3,3,0,0.6959681411248128,0.6589095365987578,0.5474936320811552,25.468862598874082,4.202710638488422
"[5.70, 6.00)",5.85,7.334013333657641,10,1,19,2,2,0,0.6949541969393725,0.7476737312858646,0.6899002278823702,-7.479147847934505,-1.0197892351259856
"[6.00, 6.30)",6.15,6.112546461162238,16,1,11,1,0,0,0.7028121169534465,0.7352341164246912,0.0,123.39420569522514,20.18703767394563
"[6.30, 6.60)",6.449999999999999,6.398539573292959,15,1,8,2,0,0,0.6781174541402234,0.6894859537576822,0.0,129.06824536883525,20.171516310933946
"[6.60, 6.90)",6.75,6.742761424052973,2,0,6,0,0,0,0.6442610514420084,0.7065425291233821,0.0,18.139419541246273,2.690206341357239
"[6.90, 7.50)",7.2,7.787972763915859,3,0,4,0,1,0,0.5869585894703461,0.530419188012963,0.5671361525616709,-16.854851582161405,-2.164215527339189
"[7.50, 8.70)",8.1,7.430454491340243,2,0,0,0,1,0,0.0,0.6373234683524693,0.7988764203294567,-17.391254995611035,-2.340537179237087
