Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.344577158916417,108,11,91,9,0,0,0.6994645757145842,0.6578937451914606,0.0,632.8826221042531,145.67185688148777
"[4.50, 4.80)",4.65,4.642722530325874,62,1,49,3,0,0,0.6948201040567119,0.6774820034539328,0.0,413.3910376736763,89.04065125008887
"[4.80, 5.10)",4.949999999999999,4.971142496464544,66,1,33,0,0,0,0.6479294200090125,0.659881364333793,0.0,485.85108773995523,97.73429107805511
"[5.10, 5.40)",5.25,5.2550430169889655,33,0,27,1,0,0,0.678776318382152,0.6579821437310914,0.0,260.52162691926446,49.575546018753265
"[5.40, 5.70)",5.550000000000001,5.502237637432481,16,0,20,0,0,0,0.731504277223307,0.6834593942859089,0.0,126.53990000697303,22.99789800900358
"[5.70, 6.00)",5.85,5.818068461842345,11,0,8,0,0,0,0.7273231191726873,0.6542537411346625,0.0,96.8541616465716,16.647133371115718
"[6.00, 6.30)",6.15,6.180686949175577,12,0,8,1,0,0,0.7529493090788749,0.7155790572851107,0.0,102.78111946429006,16.629400632885915
"[6.30, 6.60)",6.449999999999999,6.399863441174442,2,0,4,0,0,0,0.5589363767961368,0.7464044715129083,0.0,16.457649720417546,2.571562639061154
"[6.60, 6.90)",6.75,6.735961395266644,5,0,1,0,0,0,0.7455146172726865,0.7212888288278475,0.0,46.55763465552809,6.911802476814091
"[6.90, 7.50)",7.2,7.192284195497647,2,0,4,0,0,0,0.7490221164423765,0.6564909241326778,0.0,21.331928104247396,2.9659462174202087
"[7.50, 8.70)",8.1,7.832848081733815,3,0,1,0,0,0,0.7293354772315936,0.5859697894611217,0.0,39.939971810179145,5.09903567558256
