Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.361729732425704,63,5,42,6,1,0,0.66476349628732,0.6729869627599101,0.49808297066343,334.0161533174665,76.57882854005008
"[4.50, 4.80)",4.65,4.628583855890208,38,3,43,2,0,0,0.6975383843996905,0.710598649075599,0.0,223.87358872391533,48.367620787299764
"[4.80, 5.10)",4.949999999999999,4.942822820720519,23,2,18,1,0,0,0.6984030971829767,0.6644031550198629,0.0,154.41450537584268,31.240145758114302
"[5.10, 5.40)",5.25,5.271315339156645,20,0,12,1,0,0,0.7317240343958077,0.7104086761161715,0.0,147.2070044867587,27.926047867648585
"[5.40, 5.70)",5.550000000000001,5.4939120158435415,12,0,13,0,0,0,0.7300588265238745,0.7054473523850486,0.0,91.97841925060196,16.741880646313824
"[5.70, 6.00)",5.85,5.812196531669809,11,0,6,0,0,0,0.7425920910102768,0.7514626717847858,0.0,84.3712463317644,14.516241127091593
"[6.00, 6.30)",6.15,6.0986225720826726,5,0,6,0,0,0,0.6889585649335431,0.7122548972434483,0.0,42.01092901991614,6.8885930426695445
"[6.30, 6.60)",6.449999999999999,6.504824352853234,3,0,3,0,0,0,0.7354095109341804,0.6280672272163618,0.0,30.67040703908463,4.715024630239487
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,6.989265630702453,0,0,2,0,0,0,0.661062032510788,0.0,0.0,-0.31896512286581746,-0.04563642873504008
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
