Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[4.50, 4.80)",4.65,4.772784430201651,3,0,1,0,0,0,0.7178303798695181,0.5678452203245702,0.0,25.11494586117764,5.262116114495565
"[4.80, 5.10)",4.949999999999999,4.949351744309962,6,0,5,0,0,0,0.46973551937122815,0.6367727583225733,0.0,45.84066069840449,9.261952487233374
"[5.10, 5.40)",5.25,4.63210954032445,5,1,4,4,1,0,0.0,0.44140562575394715,0.6290402178972441,9.746425013787597,2.1041007188929566
"[5.40, 5.70)",5.550000000000001,5.311171205772317,5,1,11,3,1,0,0.619159059395594,0.6806738393608469,0.31309479895313236,-44.06910929479785,-8.297437154144534
"[5.70, 6.00)",5.85,5.896891250321264,6,2,7,2,2,0,0.5916234175290154,0.7902163595931113,0.5489459895126062,-64.93464758272195,-11.011674597048792
"[6.00, 6.30)",6.15,6.219693885232195,5,0,3,0,1,0,0.5571411369107718,0.5727153441806675,0.6856063427540225,14.089586489130518,2.2653183177687084
"[6.30, 6.60)",6.449999999999999,6.079797199068794,5,0,3,1,1,0,0.8894520353931067,0.5919791755764582,0.6173881756121915,8.044480309935711,1.3231494483348616
"[6.60, 6.90)",6.75,6.701155739441346,3,0,0,0,0,0,0.0,0.6829936235385023,0.0,29.434341003317943,4.392427537547693
"[6.90, 7.50)",7.2,7.274825644544531,2,0,0,0,0,0,0.0,0.5592567394604289,0.0,26.016049986499176,3.576175053213665
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
