Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.351231330293055,29,3,26,5,2,0,0.715177243701566,0.6814788692344571,0.7985390770085469,120.08101945764963,27.59702032425892
"[4.50, 4.80)",4.65,4.617185483993397,14,0,32,2,0,0,0.70955277968508,0.7480235593012431,0.0,83.74077180237245,18.136757141916938
"[4.80, 5.10)",4.949999999999999,4.910428334084296,15,1,14,0,1,0,0.6791478992577018,0.608615690500353,0.4684577113154746,69.07559472073065,14.067122055577657
"[5.10, 5.40)",5.25,5.250761488627989,11,0,11,0,0,0,0.720091997317596,0.66057005837971,0.0,86.33831030618315,16.443007455808687
"[5.40, 5.70)",5.550000000000001,5.522211428813854,7,0,6,0,0,0,0.6330293545040582,0.7639243531276624,0.0,49.88412805770185,9.033360765112308
"[5.70, 6.00)",5.85,5.835802146687285,4,1,4,0,0,0,0.684944664487922,0.5446525567208162,0.0,31.677277693559553,5.428093156232392
"[6.00, 6.30)",6.15,6.075256999457613,4,0,2,0,0,0,0.6984651687576372,0.5158502990595041,0.0,46.870360063287286,7.714959230115167
"[6.30, 6.60)",6.449999999999999,6.556152935544887,2,0,2,0,0,0,0.753375119870774,0.7631577396348268,0.0,16.94320354487781,2.584320974731754
"[6.60, 6.90)",6.75,6.643699487997508,1,0,0,0,0,0,0.0,0.8113302174744264,0.0,8.188650373060858,1.232543763885536
"[6.90, 7.50)",7.2,6.941931742237156,2,0,2,0,0,0,0.34271611195424945,0.7691261678349512,0.0,17.49647974365993,2.5204050390189217
"[7.50, 8.70)",8.1,7.882317840829353,1,0,0,0,0,0,0.0,0.7749005867698102,0.0,10.1720375173375,1.2904881181836776
