Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.334426835130453,32,3,26,2,1,1,0.673967149418894,0.7054861698896148,0.0,176.02701469567472,40.6113706359002
"[4.50, 4.80)",4.65,4.648591583333364,14,1,12,1,1,0,0.7458363940449618,0.6569949160973916,0.8600515378134502,68.61520468645504,14.760428714034964
"[4.80, 5.10)",4.949999999999999,4.544586704288332,7,0,6,0,1,0,0.5599403164486104,0.6862194268414287,0.6073070424855328,14.650067017757479,3.2236302156879266
"[5.10, 5.40)",5.25,5.259270592976662,11,0,6,1,0,0,0.7437170431599164,0.6702689610941026,0.0,85.82005481293595,16.317862581085258
"[5.40, 5.70)",5.550000000000001,5.60192041244259,5,0,4,0,0,0,0.7253901243769012,0.6026854018565554,0.0,46.04523933541284,8.219545431802352
"[5.70, 6.00)",5.85,5.708084416023814,1,0,2,0,0,0,0.8161181296068507,0.8207631544480595,0.0,6.760146233442673,1.184310837181296
"[6.00, 6.30)",6.15,6.1371039857430105,2,0,1,0,0,0,0.5372130663733131,0.6051354801496798,0.0,20.124594318248022,3.279167888469722
"[6.30, 6.60)",6.449999999999999,6.40135244508569,0,0,1,0,0,0,0.8625062885168201,0.0,0.0,-0.10317441813217999,-0.016117596869921896
"[6.60, 6.90)",6.75,6.630296689994064,1,0,0,0,0,0,0.0,0.7582414389959393,0.0,8.744308011935987,1.3188411349875528
"[6.90, 7.50)",7.2,7.059413385181164,1,0,0,0,0,0,0.0,0.8059009702364496,0.0,8.759653662049752,1.2408472466618352
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
