Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.361884094123187,12,1,12,0,0,1,0.6982893527734783,0.6265412577838059,0.7616930596130979,99.28536864192493,22.762037344296505
"[4.50, 4.80)",4.65,4.5752952016502855,2,1,3,0,0,0,0.6212393620950366,1.0041362739421587,0.0,4.2493031151982965,0.9287494965714113
"[4.80, 5.10)",4.949999999999999,4.861829219685884,3,1,1,0,0,0,0.8176238599545341,0.7055623446909339,0.0,13.698768000355386,2.817616041486633
"[5.10, 5.40)",5.25,5.346447285583927,1,0,1,0,0,0,0.7895315856439011,0.6978170787304571,0.0,7.567537890495507,1.41543299433635
"[5.40, 5.70)",5.550000000000001,5.603362647045077,2,0,1,0,0,0,0.6716330319366293,0.7714075067826168,0.0,14.411654215489177,2.571965286431914
"[5.70, 6.00)",5.85,5.7304754994834,0,0,1,0,0,0,0.8601517706259297,0.0,0.0,-0.09261431771639661,-0.016161716025964296
"[6.00, 6.30)",6.15,6.150296512728207,0,0,2,0,0,0,0.4029706345823528,0.0,0.0,-0.424341209397223,-0.06899524413482133
"[6.30, 6.60)",6.449999999999999,6.468507837456321,0,0,1,0,0,0,0.6482794092840228,0.0,0.0,-0.13870893595684705,-0.021443730059913325
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
