Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.343186027432936,31,4,26,2,2,0,0.7264567885941594,0.7259821741404856,0.7586828954531406,112.05451491294933,25.8000726206931
"[4.50, 4.80)",4.65,4.623826792966588,24,1,18,2,0,0,0.7432572934362441,0.6869845288153826,0.0,153.42038256350853,33.1803913582749
"[4.80, 5.10)",4.949999999999999,4.978626378320577,11,1,12,1,0,0,0.7282311364348487,0.7635768028502519,0.0,64.15595188488047,12.886275653109358
"[5.10, 5.40)",5.25,5.286238393036705,9,1,2,0,0,0,0.6738431408842022,0.7606223754696664,0.0,55.38097126901071,10.476442254659052
"[5.40, 5.70)",5.550000000000001,5.5450885400752385,6,0,5,0,0,0,0.7487193967886877,0.6390750154746273,0.0,51.54566706573974,9.295733817992444
"[5.70, 6.00)",5.85,5.759715476466131,1,0,2,0,0,0,0.6901739949153308,0.8210027706823134,0.0,6.78343900203818,1.1777385583984008
"[6.00, 6.30)",6.15,6.179147622070438,1,0,3,0,0,0,0.7357705940331735,0.6704729198132653,0.0,8.865859802107947,1.43480304151356
"[6.30, 6.60)",6.449999999999999,6.337766069081542,1,0,1,0,0,0,0.5223294026511649,0.7008264590443909,0.0,8.874598145622848,1.4002722803097938
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,6.97502019582114,2,0,2,0,0,0,0.8192092431415346,0.6734769813135946,0.0,20.476738303850237,2.935724589889821
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
