Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.318741738947989,5,0,0,0,0.6768443617224583,0.6000374212256916,0.0,31.903506797024185,7.387222650825985
"[4.50, 4.80)",4.65,4.544812321771837,4,0,0,0,0.7107909787401874,0.5471102802997355,0.0,25.57608330835659,5.627533437593198
"[4.80, 5.10)",4.949999999999999,5.157000214909575,3,1,0,0,0.696719546014806,0.6237435305043872,0.0,14.803661658144385,2.870595509254591
"[5.10, 5.40)",5.25,5.275756961653901,5,0,0,0,0.7806695259529857,0.5590794729488948,0.0,33.789950717069644,6.404758779198351
"[5.40, 5.70)",5.550000000000001,5.457934264184983,1,0,0,0,0.5863635392641335,0.5978085655264538,0.0,9.308106488057744,1.7054266390010646
"[5.70, 6.00)",5.85,5.800934002011903,2,0,0,0,0.701556016646086,0.0,0.0,16.537336618519234,2.8508058551922306
"[6.00, 6.30)",6.15,6.15,0,0,0,0,0.0,0.8654872335766032,0.0,0.0,0.0
"[6.30, 6.60)",6.449999999999999,6.3433107781200695,1,0,0,0,0.7782632532522947,0.0,0.0,8.15059782356667,1.2849122656390195
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
