Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.364328455965659,8,0,8,1,0,0,0.7166255209430075,0.6628721435802579,0.0,52.07910475983625,11.932902228898152
"[4.50, 4.80)",4.65,4.6332815521919795,14,2,8,5,1,0,0.8901016529696945,0.727737927139999,0.816861938923048,52.662159187829126,11.366060662321493
"[4.80, 5.10)",4.949999999999999,5.055142021418923,10,1,7,2,1,0,0.7667837257524832,0.5816130850287204,0.6272169523169764,44.34410513605102,8.772078993658841
"[5.10, 5.40)",5.25,5.253523328676238,15,2,7,3,0,0,0.6619704191212489,0.7233939927461452,0.0,93.9689431581805,17.88684227311853
"[5.40, 5.70)",5.550000000000001,5.561934923507992,7,2,4,1,0,0,0.6442927138284663,0.7044824168237949,0.0,39.11530831137934,7.032679966472667
"[5.70, 6.00)",5.85,5.8190183702653195,4,0,1,0,0,0,0.869315273898635,0.5612092798207792,0.0,41.381800971758175,7.11147453722016
"[6.00, 6.30)",6.15,6.083077757974658,1,0,5,0,0,0,0.6283169769814055,0.6262276594394595,0.0,9.04090271596911,1.4862382293431755
"[6.30, 6.60)",6.449999999999999,6.474119173656615,0,0,3,0,0,0,0.7509494470683548,0.0,0.0,-0.35954545369276475,-0.05553581020809224
"[6.60, 6.90)",6.75,6.635895514620644,1,0,0,0,0,0,0.0,0.629619848080798,0.0,10.539527200179801,1.5882599683732839
"[6.90, 7.50)",7.2,7.368647899300278,0,0,1,0,0,0,0.6424059345661429,0.0,0.0,-0.1594559832295395,-0.021639788657113246
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
