Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.332195061937246,3,0,2,0,0,0,0.26381864681498635,0.7502517665145506,0.0,16.866408057405227,3.893270689862013
"[4.50, 4.80)",4.65,4.727741587221435,4,1,8,2,0,0,0.5879224190496807,0.6883867845443102,0.0,19.93283954307017,4.216144045805389
"[4.80, 5.10)",4.949999999999999,4.917117374714605,11,0,6,0,0,0,0.616683456226863,0.6316118260348252,0.0,84.97027435320899,17.280505604798737
"[5.10, 5.40)",5.25,5.140447397248172,5,1,9,0,0,0,0.5019257083890679,0.6486730186794321,0.0,30.41688831557068,5.917167507998177
"[5.40, 5.70)",5.550000000000001,5.569313203963085,7,1,3,3,0,0,0.0,0.646415956580911,0.0,51.69408162590102,9.281949090080959
"[5.70, 6.00)",5.85,5.826672997342439,3,0,2,0,0,0,0.7329243644154019,0.7502625491042719,0.0,23.0775045423622,3.960665812700989
"[6.00, 6.30)",6.15,6.157432840504761,0,0,6,1,0,0,0.7247482813908858,0.0,0.0,-0.5905341984111563,-0.09590590976916717
"[6.30, 6.60)",6.449999999999999,6.3790869516160775,3,0,3,0,0,0,0.7739678670493019,0.5178662790325169,0.0,36.61032710557796,5.739117115546309
"[6.60, 6.90)",6.75,6.781149510874135,0,0,3,0,0,0,0.5519669314622896,0.0,0.0,-0.5123586516146132,-0.07555631250911128
"[6.90, 7.50)",7.2,7.138601284574535,1,0,1,0,0,0,0.6934135545897175,0.7794990917071755,0.0,9.014819655769069,1.2628271696934195
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
