Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.372996198685462,1,0,0,0,0,0,0.0,0.6120998286312269,0.0,7.144253264151901,1.6337204377857655
"[4.50, 4.80)",4.65,4.858026703869164,3,2,2,1,0,0,0.5401346134973523,0.7285909415010631,0.0,6.544483519970693,1.3471485273554291
"[4.80, 5.10)",4.949999999999999,5.05849956771422,5,2,3,1,0,0,0.6494289792486898,0.5222561492758805,0.0,28.844157770229604,5.70211727491822
"[5.10, 5.40)",5.25,5.219512988049574,2,2,4,2,1,0,0.29364844338463286,0.0,0.48678289015114773,-43.95369307260912,-8.421033374807967
"[5.40, 5.70)",5.550000000000001,5.514750824127213,2,1,0,0,0,0,0.0,1.0272632589949993,0.0,5.368390990175634,0.9734602997271881
"[5.70, 6.00)",5.85,6.033362376400445,1,0,0,0,1,0,0.0,0.6011620385067431,0.8420794700675909,-19.008610427947417,-3.150583247295037
"[6.00, 6.30)",6.15,6.150588395737026,1,0,3,0,0,0,0.7130325528710454,0.7380857674386836,0.0,7.978639719005153,1.2972156817606506
"[6.30, 6.60)",6.449999999999999,6.31355144618538,1,0,0,0,0,0,0.0,0.507041766442261,0.0,12.451738424795684,1.972224116795464
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
