Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.342149937045479,23,1,13,2,1,0,0.7545536226640038,0.6313501064562907,0.8494287507208629,129.2284398836192,29.761395105473916
"[4.50, 4.80)",4.65,4.7245984771627825,12,1,13,1,1,0,0.686987032703504,0.6792718761106841,0.7588499161565849,49.543834178402044,10.486358664737606
"[4.80, 5.10)",4.949999999999999,4.942474683759562,10,0,11,0,0,1,0.618901562020842,0.7306757574181727,0.8042473127472193,91.90554912887325,18.595047017815784
"[5.10, 5.40)",5.25,5.210340153340124,5,1,4,1,0,0,0.6168312440834604,0.8170746355607715,0.0,25.155014759423796,4.827902597356912
"[5.40, 5.70)",5.550000000000001,5.5749264338878834,4,0,1,0,0,0,0.5825132732034809,0.6477602979632946,0.0,34.292816446217856,6.151259008148467
"[5.70, 6.00)",5.85,5.959220377851844,1,0,1,0,0,0,0.6108116475574844,0.7907527042473406,0.0,7.400510032920822,1.241858760656965
"[6.00, 6.30)",6.15,6.165860563034292,2,0,2,0,0,0,0.6742653181242598,0.6290090469302762,0.0,19.35075126712215,3.1383699111092804
"[6.30, 6.60)",6.449999999999999,6.555360721691155,1,0,1,0,0,0,0.7771412185660042,0.7534111819471372,0.0,8.583644609392907,1.3094084328556208
"[6.60, 6.90)",6.75,6.746045115857022,0,0,3,0,0,0,0.7571789894006148,0.0,0.0,-0.37156474548076124,-0.05507890017031963
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[7.50, 8.70)",8.1,7.683644219517745,0,0,1,0,0,0,0.5953320034697214,0.0,0.0,-0.17941988617823915,-0.023350884170623434
