Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.3516539830077905,30,2,0,0,0.708511503970806,0.6165017266310197,0.0,171.97506440098508,39.51947123381321
"[4.50, 4.80)",4.65,4.608556790614356,17,0,0,1,0.7144182135084963,0.6732061256171081,0.7757182249822353,164.29383575748852,35.64973661430933
"[4.80, 5.10)",4.949999999999999,4.952626313683911,9,0,0,0,0.7334128731245897,0.7081317942265274,0.0,60.7756401019473,12.271396275956981
"[5.10, 5.40)",5.25,5.284447660591364,10,0,0,0,0.6719287372196072,0.6532734232947133,0.0,78.64595407033829,14.882530610878886
"[5.40, 5.70)",5.550000000000001,5.528775724265296,7,0,0,0,0.7206684711239584,0.5612694342149126,0.0,53.70212742830017,9.71320417151421
"[5.70, 6.00)",5.85,5.818553233695069,3,1,0,0,0.982569327587899,0.5313706741405422,0.0,11.84354746342222,2.0354797812687506
"[6.00, 6.30)",6.15,6.183528222269972,2,1,0,0,0.7964288249645534,0.4348182497959601,0.0,7.764068838850957,1.255604981455194
"[6.30, 6.60)",6.449999999999999,6.41086366164616,2,0,0,0,0.641157353546527,0.5271605291134777,0.0,19.997785648670536,3.1193590605131623
"[6.60, 6.90)",6.75,6.649949738353875,1,0,0,0,0.7961934516647305,0.828301537245928,0.0,8.352178386357926,1.2559761674868566
"[6.90, 7.50)",7.2,7.072742909477594,4,0,0,0,0.5770931392401158,0.7609535477202675,0.0,49.02323336430989,6.931290164473238
"[7.50, 8.70)",8.1,7.5550973285121215,1,0,0,0,0.788373657723058,0.44213599715332447,0.0,9.583142783248723,1.2684340606815185
