Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.35,0,0,0,0,0.0,0.6120998286312269,0.0,0.0,0.0
"[4.50, 4.80)",4.65,4.869400513061176,2,1,0,0,0.5401346134973523,0.7285909415010631,0.0,9.01516101982797,1.8513903293940668
"[4.80, 5.10)",4.949999999999999,4.940423230135629,3,1,0,0,0.6494289792486898,0.5222561492758805,0.0,15.214668233164144,3.079628510439673
"[5.10, 5.40)",5.25,5.1447108429961,4,2,1,0,0.29364844338463286,0.0,0.48678289015114773,-62.14526077446204,-12.079446769892865
"[5.40, 5.70)",5.550000000000001,5.550000000000001,0,0,0,0,0.0,1.0272632589949993,0.0,0.0,0.0
"[5.70, 6.00)",5.85,5.934852730604153,0,0,1,0,0.0,0.6011620385067431,0.8420794700675909,-64.8084008422558,-10.919967821283825
"[6.00, 6.30)",6.15,6.0872678512657545,3,0,0,0,0.7130325528710454,0.7380857674386836,0.0,25.611458383303265,4.207381539482898
"[6.30, 6.60)",6.449999999999999,6.449999999999999,0,0,0,0,0.0,0.507041766442261,0.0,0.0,0.0
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
