Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.346423385834349,17,6,0,0,0.7668156926635414,0.7043749003976547,0.0,62.349607215401505,14.345037673644104
"[4.50, 4.80)",4.65,4.6665251063391775,23,1,0,0,0.6551333173547383,0.7114727279220389,0.0,156.70635215743752,33.5809512616919
"[4.80, 5.10)",4.949999999999999,4.942771315612141,15,0,0,0,0.6559237210121407,0.6632064591115282,0.0,113.03382902477743,22.868512785074838
"[5.10, 5.40)",5.25,5.312685103106084,8,1,0,0,0.7652575054809738,0.6475752146951167,0.0,48.596446889297695,9.147247756296638
"[5.40, 5.70)",5.550000000000001,5.549655636395775,13,0,0,0,0.688993030411176,0.6071947647246582,0.0,104.71154291661004,18.86811538897844
"[5.70, 6.00)",5.85,5.486569184369033,5,0,1,0,0.7301034326734833,0.6594094493924136,0.857873318198711,-21.236212533459152,-3.870581381523463
"[6.00, 6.30)",6.15,6.189295194311294,3,1,0,0,0.906724286744491,0.808167273757614,0.0,13.65198944109765,2.2057421745929116
"[6.30, 6.60)",6.449999999999999,6.368587481356335,2,0,0,0,0.720896719599358,0.6502646310929696,0.0,17.66851563673562,2.7743225147584387
"[6.60, 6.90)",6.75,6.823834336596552,1,0,0,0,0.7632509037304842,0.4202769650371811,0.0,8.940486415730671,1.310185150272833
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0.0,0.6783022183632363,0.0,0.0,0.0
"[7.50, 8.70)",8.1,7.57185139909896,1,0,0,0,0.5455034759441971,0.0,0.0,13.880482403880285,1.8331688872726746
