Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.438512213362385,10,3,11,5,0,0,0.5713563614138922,0.7026538092144359,0.0,43.569532762595145,9.816247127005006
"[4.50, 4.80)",4.65,4.6609419477768945,16,1,10,6,0,0,0.9668385537296394,0.6251115775023179,0.0,111.57457381101314,23.938202848510116
"[4.80, 5.10)",4.949999999999999,5.011483678580641,16,4,18,0,2,0,0.5569742652338682,0.8039054983775024,0.8179378825194242,21.740542109743636,4.338144849730614
"[5.10, 5.40)",5.25,5.254818164634773,8,1,7,1,0,0,0.7519496849480237,0.7393047570567141,0.0,49.17159981693915,9.35743127095564
"[5.40, 5.70)",5.550000000000001,5.539877768817903,6,0,2,1,0,0,0.8001717366439077,0.638525292473033,0.0,51.96005850529515,9.37927887105393
"[5.70, 6.00)",5.85,5.908638654703804,1,0,7,1,0,0,0.5756879170433102,0.6579336683664171,0.0,8.124519762136822,1.3750239669283175
"[6.00, 6.30)",6.15,6.172041760337499,3,1,3,0,0,0,0.5184090654895983,0.6145462869221576,0.0,19.589975419041345,3.1739862074378005
"[6.30, 6.60)",6.449999999999999,6.41653554117982,2,0,1,0,0,0,0.6735949247211813,0.5781461424701374,0.0,22.064509531197025,3.438695132223952
"[6.60, 6.90)",6.75,6.654245521166251,1,0,3,0,0,0,0.642542118320472,0.7092023132428814,0.0,8.950820455455519,1.3451292752851056
"[6.90, 7.50)",7.2,7.482888474240896,1,0,0,1,0,0,0.47020861187298263,0.27004400553589153,0.0,27.93111409399117,3.7326647577524734
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
