pT Bin,pT Center,LH2 Mass Centroid,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[0.00, 0.32)",0.16,5.061227138000011,106,8,2,1,0.695931021775039,0.6935151825384771,1.3466936176877353,677.8754448322579,133.9349976496266
"[0.32, 0.49)",0.405,4.876267509721158,130,10,2,2,0.6640615863024215,0.6795276789250032,0.0,881.1714353554758,180.70613099031235
"[0.49, 0.63)",0.56,5.070320829921651,107,13,2,0,0.713338356925524,0.6607326931606629,0.5197856476949034,487.2885861740443,96.10606557644087
"[0.63, 0.77)",0.7,5.018812611114144,112,8,5,1,0.6630845588355228,0.6860309901049624,0.6876601717547891,516.5388018391174,102.92051962554727
"[0.77, 0.95)",0.86,4.711599480883829,129,10,1,2,0.6863752170393927,0.666043810314538,0.21026011848570836,1024.598559569222,217.4630003518512
"[0.95, 1.18)",1.065,4.9447096642818185,110,16,4,0,0.6698390885723458,0.6675021489385842,0.7180686535483302,438.5634347525422,88.6934652443826
"[1.18, 1.80)",1.49,5.250178445271231,136,27,4,0,0.6458915220688751,0.6652415525825319,0.6553198002207162,588.9423226247005,112.17567722010543
