Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.36054415252529,398,62,363,58,23,3,0.5143038287512041,0.5159268389863914,0.49079602577170894,2440.9405616707013,559.7788891226104
"[4.50, 4.80)",4.65,4.653283561064663,415,52,402,64,18,7,0.5071028285810044,0.5024110706442183,0.5445031590953279,3126.10263308011,671.8057457828475
"[4.80, 5.10)",4.949999999999999,4.941592783705651,347,45,315,27,12,3,0.5042321592939853,0.5040827584957731,0.6069338833458071,2770.7847717682785,560.7068192475574
"[5.10, 5.40)",5.25,5.240499720338874,270,21,243,28,6,0,0.502236827534683,0.501048998249624,0.4093862783040502,2415.6941132020047,460.96636620864
"[5.40, 5.70)",5.550000000000001,5.539224496884988,185,9,180,11,7,1,0.49085795061449716,0.4940546125438917,0.5239973935106984,1816.7292773799818,327.9753832691975
"[5.70, 6.00)",5.85,5.82397494570655,112,8,89,8,0,1,0.5157627419430838,0.5038878792296789,0.44277571850678715,1215.650376164799,208.73207517161103
"[6.00, 6.30)",6.15,6.1460030384311475,79,0,60,0,1,1,0.5234611548313193,0.4989252179381776,0.0,963.0230855032718,156.690954996517
"[6.30, 6.60)",6.449999999999999,6.421893011829653,44,0,38,3,2,0,0.5449729001711837,0.5106387356356192,0.4356210301819146,487.4065018882442,75.89763656766027
"[6.60, 6.90)",6.75,6.7316746119208695,16,1,26,1,1,0,0.5265201482029096,0.5129932238221725,0.5484818423144079,167.25476141135618,24.84593671761422
"[6.90, 7.50)",7.2,7.154589310105323,30,0,24,1,0,0,0.5307698209207414,0.5144530776777579,0.0,412.75390614964994,57.69078954212869
"[7.50, 8.70)",8.1,7.587200319593355,5,0,2,0,0,0,0.4214843334826826,0.4456086474882331,0.0,84.61492790153603,11.152325540031487
