recoeff,recoeff_error,hodoeff,hodoeff_error
0.6369082983175915,0.008301314323872535,0.8904518186680479,0.050650613500774565
0.4526313756716648,0.006629090453502623,0.9722410353443205,0.004936553137677703
0.729286496568324,0.011062594113795638,0.9720739475759689,0.009191451909224886
0.868700718678404,0.021464893842640633,0.9728195014477662,0.007086670995937688

average recoeff,0.671881722308996
propagated recoeff_error (without correlations),0.006595354975031995
propagated recoeff_error (with correlations),0.007414712814309415
average hodoeff,0.9518965757590259
propagated hodoeff_error,0.01304932445303736
total_eff = average recoeff (with correlations) * average hodoeff,0.63956191078101
total_eff_error = propagated error of total_eff,0.01125552220446214
