Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.310411930513349,16,3,20,5,1,0,0.6369696020971259,0.6457357295802624,0.54150489382416,68.88720595611477,15.981582982466977
"[4.50, 4.80)",4.65,4.65547177049818,50,8,56,10,0,0,0.6516808019002747,0.6791954370814215,0.0,283.47382669593844,60.890461948951746
"[4.80, 5.10)",4.949999999999999,4.95041946409343,76,6,76,7,3,1,0.5907597905784862,0.6205499260111704,0.40840532148726927,500.32597967245977,101.06739101634582
"[5.10, 5.40)",5.25,5.2415671404571045,72,14,65,9,2,1,0.6616845712127245,0.6521400267431091,0.5743387056877269,441.2708234757821,84.18681124387923
"[5.40, 5.70)",5.550000000000001,5.55279183594899,48,2,42,7,1,2,0.6756333149037719,0.6588491158090825,0.4204912640498537,411.247249817971,74.06134823126996
"[5.70, 6.00)",5.85,5.850207941493352,22,4,31,1,0,0,0.6519841242263625,0.7189023826107237,0.0,142.8654811072611,24.420581718808542
"[6.00, 6.30)",6.15,6.1329162701979,23,2,19,1,0,1,0.673885658972997,0.6207891083173221,0.47191369745605216,232.24905192960745,37.869268337836466
"[6.30, 6.60)",6.449999999999999,6.397749389634644,16,0,4,0,0,0,0.6456195350085507,0.6394188055501105,0.0,159.5570975394273,24.939566685424534
"[6.60, 6.90)",6.75,6.759168813056296,6,0,6,0,0,0,0.6952267510424998,0.6342992569684919,0.0,63.15377043831334,9.343422569402742
"[6.90, 7.50)",7.2,7.143338222177449,4,0,13,0,1,0,0.6275602816210929,0.6982788010218551,0.7723382909667272,19.729406605593212,2.7619309056850523
"[7.50, 8.70)",8.1,7.8043180050210825,0,0,1,0,0,0,0.8341715599564885,0.0,0.0,-0.12557243719051775,-0.016090123071577544
