Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.338893498579393,99,7,82,6,3,2,0.6976038425204865,0.6607202749856567,0.8584930771560215,587.3175364867204,135.36113220548404
"[4.50, 4.80)",4.65,4.6472601056583445,77,5,63,3,1,1,0.6836027970838784,0.652426017378045,0.0,507.3845796862049,109.17929449837138
"[4.80, 5.10)",4.949999999999999,4.936803001637711,50,2,46,2,1,0,0.7131897098574608,0.6442284924264167,0.5936418449017083,346.47473899263684,70.18200622502033
"[5.10, 5.40)",5.25,5.23725166954035,31,0,33,1,0,0,0.7039829426118179,0.6332148694580433,0.0,253.20238697165507,48.346423457988514
"[5.40, 5.70)",5.550000000000001,5.539805834813115,18,0,22,0,0,0,0.7092229158204073,0.6789349983525848,0.0,144.5654694684629,26.095764685467504
"[5.70, 6.00)",5.85,5.867455575707286,9,0,11,0,2,0,0.6601924978423133,0.6426621193101785,0.7870711229082873,49.899511779737395,8.504454978122661
"[6.00, 6.30)",6.15,6.071851182666778,6,0,10,0,0,0,0.6961867226164791,0.7126994921275985,0.0,49.946461833421914,8.225903489862091
"[6.30, 6.60)",6.449999999999999,6.481573133487044,6,0,9,0,0,0,0.6529605407459524,0.764221058840481,0.0,49.68859562636695,7.666132064398202
"[6.60, 6.90)",6.75,6.814224557270935,3,0,2,0,0,0,0.5875578154175375,0.6047042843386594,0.0,33.49474465211489,4.915415447583867
"[6.90, 7.50)",7.2,7.298077943429345,2,0,1,0,0,0,0.6887403549769867,0.7083173936155521,0.0,20.464579135423488,2.8041053129404157
"[7.50, 8.70)",8.1,7.762818736749584,1,0,0,0,0,0,0.0,0.6453877796577759,0.0,12.028146459274307,1.5494560503303318
