Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.347565501160569,142,12,117,9,3,1,0.699650053985033,0.6529045611969552,0.7012036896290708,830.8899987994963,191.11615421957248
"[4.50, 4.80)",4.65,4.641952404659755,102,5,109,4,2,0,0.6981807829707087,0.6596418586958501,0.7934964894710065,648.9334395567193,139.7975211691738
"[4.80, 5.10)",4.949999999999999,4.928767043429167,49,0,55,5,1,0,0.7014573549191016,0.6632116665918176,0.8454681704995951,347.3317665943553,70.47031509785069
"[5.10, 5.40)",5.25,5.231513329337921,39,0,31,2,0,0,0.6998372131799406,0.6592937259788054,0.0,306.55637654147046,58.5980302912211
"[5.40, 5.70)",5.550000000000001,5.567068863497979,22,0,29,0,0,0,0.6580854919142751,0.700587942431244,0.0,171.5254517043403,30.810729292212315
"[5.70, 6.00)",5.85,5.860039365180533,20,0,23,1,0,0,0.6197025286378404,0.6877621676700065,0.0,167.61663708653492,28.603329541178102
"[6.00, 6.30)",6.15,6.132215974498373,14,0,7,0,0,0,0.6870249798992573,0.660918102493595,0.0,129.0580085107123,21.04590070659889
"[6.30, 6.60)",6.449999999999999,6.378244728857278,3,0,5,0,0,0,0.7969224313414132,0.6774959288671177,0.0,27.7062015960983,4.343859913487848
"[6.60, 6.90)",6.75,6.757633294249947,3,0,3,0,0,0,0.7040847229653453,0.8291917398925085,0.0,24.06252816396938,3.5607922354182966
"[6.90, 7.50)",7.2,7.11436193599278,3,0,2,0,0,0,0.5967574595984142,0.6561139787597542,0.0,32.20951562019022,4.527393448629137
"[7.50, 8.70)",8.1,7.966539437469793,1,0,3,0,0,0,0.7645884039996454,0.7132779105117569,0.0,10.7493692432616,1.3493147592671237
