Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.358925958255468,82,6,3,2,0.6976038425204865,0.6607202749856567,0.8584930771560215,450.02790076544414,103.24284125843573
"[4.50, 4.80)",4.65,4.639394021584563,63,3,1,1,0.6836027970838784,0.652426017378045,0.0,407.2008518433819,87.7702669678193
"[4.80, 5.10)",4.949999999999999,4.929384333756834,46,2,1,0,0.7131897098574608,0.6442284924264167,0.5936418449017083,263.47284160879116,53.44944191194571
"[5.10, 5.40)",5.25,5.231471004558733,33,1,0,0,0.7039829426118179,0.6332148694580433,0.0,237.7998982827473,45.45564681052942
"[5.40, 5.70)",5.550000000000001,5.5689338526949745,22,0,0,0,0.7092229158204073,0.6789349983525848,0.0,172.7475833427718,31.019866263840438
"[5.70, 6.00)",5.85,6.138214365794419,11,0,2,0,0.6601924978423133,0.6426621193101785,0.7870711229082873,25.927975306170396,4.224025711883842
"[6.00, 6.30)",6.15,6.169015535543003,10,0,0,0,0.6961867226164791,0.7126994921275985,0.0,88.61150802126744,14.363962533524042
"[6.30, 6.60)",6.449999999999999,6.475529589599785,9,0,0,0,0.6529605407459524,0.764221058840481,0.0,89.25465272345299,13.78337501025446
"[6.60, 6.90)",6.75,6.745265191901647,2,0,0,0,0.5875578154175375,0.6047042843386594,0.0,22.960345398888943,3.4039203419985755
"[6.90, 7.50)",7.2,6.972941288799012,1,0,0,0,0.6887403549769867,0.7083173936155521,0.0,10.124194463720661,1.451925958416381
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.6453877796577759,0.0,0.0,0.0
