Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.315844381883802,26,3,0,1,0.6323559410651818,0.6700133135219474,0.5760527769749453,193.64719449422765,44.86890104450511
"[4.50, 4.80)",4.65,4.660878130186598,22,0,0,0,0.6815537111033128,0.6399154080382734,0.0,150.4493588599385,32.27918745301227
"[4.80, 5.10)",4.949999999999999,4.935156884250119,12,1,0,0,0.7357015347761525,0.6852896805383195,0.0,73.78906140690435,14.951715444425304
"[5.10, 5.40)",5.25,5.234150968013867,12,0,0,0,0.6743031548251041,0.6578227642933286,0.0,93.14773506058644,17.79614986839632
"[5.40, 5.70)",5.550000000000001,5.504057134696176,3,0,0,0,0.6712692707412832,0.6024769096538024,0.0,24.59843184219371,4.469145439485257
"[5.70, 6.00)",5.85,5.818918257170783,4,0,0,0,0.7269516710028274,0.6360236158447091,0.0,32.018184918090114,5.502429060355571
"[6.00, 6.30)",6.15,6.288963671136273,1,0,0,0,0.6918594746836976,0.817693491064502,0.0,9.089943697036807,1.4453802203940003
"[6.30, 6.60)",6.449999999999999,6.449999999999999,0,0,0,0,0.0,0.7141262461312752,0.0,0.0,0.0
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.230753498237679,1,0,0,0,0.7252181594587523,0.0,0.0,9.970452896041879,1.3788954219600953
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
