Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.365508739551212,210,20,190,27,8,1,0.6857151222963855,0.6646349642208952,0.5729781220808242,1123.3070723699693,257.31412749054505
"[4.50, 4.80)",4.65,4.64742895100137,183,17,174,16,9,1,0.6647331059998678,0.6518932887301229,0.6507687456958796,1049.9828651720932,225.92768523031557
"[4.80, 5.10)",4.949999999999999,4.948243543502065,140,7,123,11,6,1,0.6639853356618105,0.6456563868971773,0.655044083728168,929.6707985247913,187.87894943966862
"[5.10, 5.40)",5.25,5.25593788471351,90,13,81,6,3,0,0.6912447922700959,0.6979397358125553,0.6764508243674725,523.8066376498011,99.65997489682142
"[5.40, 5.70)",5.550000000000001,5.5230758335914185,57,1,49,2,1,0,0.6905039480667626,0.6570314941531716,0.8380196482524118,452.01162502123185,81.84056106419747
"[5.70, 6.00)",5.85,5.831388504024212,35,1,41,0,2,0,0.6541470910003334,0.6235698162564134,0.576786653437948,271.0650018279719,46.48378368906673
"[6.00, 6.30)",6.15,6.120285604140462,20,0,23,1,0,0,0.7229052129027563,0.6649791213161219,0.0,181.57458979017005,29.667666108152243
"[6.30, 6.60)",6.449999999999999,6.457792397277188,15,0,18,0,0,0,0.6715103581825907,0.6909802897517452,0.0,137.86425405145945,21.34851131318304
"[6.60, 6.90)",6.75,6.777724716584924,10,0,11,0,0,0,0.7301195901211073,0.6941077958212485,0.0,96.27601464364561,14.204769103126983
"[6.90, 7.50)",7.2,7.143074542290084,8,0,6,0,0,0,0.7081747680633063,0.5697227127118291,0.0,99.49018252940559,13.928201636477509
"[7.50, 8.70)",8.1,7.637533496301846,2,0,5,0,0,0,0.7983495364504881,0.7132686647257875,0.0,20.773572342618436,2.7199320765895383
