Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.35,0,0,0,0,0.0,0.7351094204966022,0.0,0.0,0.0
"[4.50, 4.80)",4.65,4.587065593554328,10,4,1,1,0.5659359218169969,0.5511957568571993,0.0,48.631642736093546,10.601906980451721
"[4.80, 5.10)",4.949999999999999,4.994254478573512,24,6,0,1,0.6652495829135837,0.5779530593293148,0.3602377103754763,202.99125782864422,40.64495685983221
"[5.10, 5.40)",5.25,5.142030431919306,23,7,2,0,0.7797073770478535,0.6853270086055434,0.6574629737147725,28.953904402678262,5.630831008495408
"[5.40, 5.70)",5.550000000000001,5.585181504612126,28,3,3,1,0.6071712956350979,0.7115232124525729,0.6496953902007757,145.81142280078888,26.106836936343225
"[5.70, 6.00)",5.85,5.874661402304112,26,1,2,1,0.59572445138073,0.6763904380235313,0.7902042225488662,210.14531816257005,35.77147749828587
"[6.00, 6.30)",6.15,6.141078305765668,15,0,0,0,0.6318727532437031,0.5886075608753775,0.0,145.78279268034416,23.738956812107933
"[6.30, 6.60)",6.449999999999999,6.486895630905068,6,2,0,0,0.696640825380836,0.7188143792259095,0.0,37.24671534924096,5.741839774913135
"[6.60, 6.90)",6.75,6.7218077291985,4,0,0,0,0.5782116430280643,0.6548935564539083,0.0,46.500673656426166,6.9178821426912265
"[6.90, 7.50)",7.2,7.2636904292111995,4,0,0,1,0.6339171889381479,0.7321017896703571,0.30591074678099983,162.05599361600503,22.310421292775757
"[7.50, 8.70)",8.1,7.7667428375,4,0,0,0,0.6585328963446414,0.6156335195510202,0.0,47.17603558219388,6.074108100298472
