recoeff,recoeff_error,hodoeff,hodoeff_error
0.6336841176387634,0.008984716518105423,0.9801088462466431,0.004491402867862619
0.747856317049499,0.008604391588774338,0.9484258553650289,0.012052644702101163
0.7736826991287373,0.012869257057201058,0.9713279480452985,0.009955774517288931
0.7776018968583606,0.012955675268782288,0.9209320101431631,0.04735392800343308
0.5140294799109644,0.007768108912049212,0.936778909364713,0.02859076887271898
0.8844878358716219,0.05463515535238009,0.9727562509002722,0.004894430523945677
0.40646190370852175,0.008036723170513078,0.9535374299805259,0.007038415487608322
0.694861861160068,0.007381753058933953,0.9021330762046913,0.04383875478875316
0.788077216426604,0.010964350123648115,0.956948737419406,0.015665870794553945
0.6787970313028818,0.008875209542559484,0.9659945693359734,0.006185397789380589
0.8027426638221449,0.010899238097070404,0.9087278387345158,0.029279491158187447
0.8845644894438106,0.05463515535238009,0.9163959848363259,0.02911914607825692
0.8843345287272445,0.0411956561892164,0.9584779199368492,0.015623075826030609
0.537033876590993,0.0060362965798701086,0.9686317530435214,0.007695544934694838
0.744166833895322,0.008766772399627101,0.9778801384457434,0.005771030211835223
0.6055599356533613,0.006185033711429173,0.9627367480310363,0.015648148634615167
0.8280449521959521,0.016385714185244444,0.9334120134808248,0.017083986194792997
0.4922960134341001,0.005898700386557882,0.9644739652210051,0.01491881644230502
0.8840790168199488,0.0255526322987109,0.975774921875867,0.007202379923471124
0.7386326091640566,0.009409695827930444,0.9777085629404442,0.0046884232995064515
0.5914193000095276,0.006496774083757972,0.962728181987363,0.007221290904725759
0.30679051765702453,0.021176533966090837,0.9646234348593096,0.007503573591499042
0.7943624081675501,0.01050160588476354,0.9726212825563493,0.010412165445194728
0.7460115754724105,0.008657304950819615,0.9767803582734883,0.008316414802537659
0.5180898043904373,0.007904132133603628,0.9751987502421614,0.00824495021334447
0.744166833895322,0.008766772399627101,0.9697590259162165,0.009063471391486807
0.5984896178314444,0.0061657266191774505,0.9665813862409018,0.015637808376196393
0.7533905417807643,0.008789732692101615,0.977950150583412,0.0056652674121653755
0.8830498127310341,0.028177185084197972,0.9350200034968246,0.017110021670229337
0.8174081112176858,0.013910743715736659,0.9836372781772691,0.004432592298755606
0.7460115754724105,0.008657304950819615,0.9753580686890763,0.008232962437352614
0.6465808403540761,0.0068682640835860675,0.9692834244356693,0.007573440899532905
0.7626142496662066,0.010124839540056848,0.9792154163065679,0.005767528663147298
0.8806582970555957,0.026996369185292367,0.9781246445436534,0.0036042524712972513
0.7017467882417192,0.00741529062901217,0.9596690590177859,0.00896749914383549
0.8839768120570306,0.026741389066452348,0.939444296659641,0.025514839213281425
0.8782667813801573,0.025836019888921,0.9613738346003463,0.009856928739816771
0.3994897777546898,0.008554351903181615,0.9734305051660198,0.00516756650130081
0.7312536428557028,0.01086460954138055,0.9816972940316455,0.004479475752992027
0.7901722803402527,0.010740206439513728,0.9802182666398864,0.004625556735217834
0.661089653408803,0.007286935542227219,0.9807003457861924,0.004978981551551729
0.8782667813801573,0.025836019888921,0.9658368186481662,0.016496953809590622
0.7796969607720092,0.012458543193532661,0.9365475837550477,0.017131084139137324
0.7776018968583606,0.012955675268782288,0.9719203230145791,0.006188337438992338
0.6314844343337229,0.008776847774307185,0.9064732035490568,0.0474959023077358
0.884360079917974,0.04354018285297537,0.9800624781540279,0.003023111782865789
0.7943624081675501,0.01050160588476354,0.9654123898203042,0.006563133812927896
0.8048377277357935,0.011171635926680005,0.9369304341805035,0.017124523071942545
0.8027426638221449,0.010899238097070404,0.9394606341284957,0.01110570829240404
0.8543516246257739,0.016308826488083322,0.9763291843558609,0.008418919682118275
0.7901722803402527,0.010740206439513728,0.9646998103814676,0.006502832843110406
