Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.490298500460402,1,0,1,0,0,0,0.8841045680106785,0.6833869826906493,0.0,6.498069043891561,1.4471352056495346
"[4.50, 4.80)",4.65,4.708268279667655,18,3,14,1,1,0,0.6750646903492534,0.6237737002670125,0.5216738816245429,91.5743028620757,19.449678187951452
"[4.80, 5.10)",4.949999999999999,4.988546408625336,56,5,60,11,4,1,0.6877157561560973,0.682905787128576,0.5603325392593107,307.24635573099783,61.59035730323373
"[5.10, 5.40)",5.25,5.223774817735339,80,13,93,16,9,1,0.6695547692179391,0.6279817524296268,0.5814239114107517,386.67731392180275,74.02258470426159
"[5.40, 5.70)",5.550000000000001,5.540431781638754,81,7,99,18,7,3,0.6705512252965748,0.6314284160538451,0.5448850850367051,548.0351272749958,98.91559879704855
"[5.70, 6.00)",5.85,5.836467693809807,63,11,64,6,4,1,0.6807729163518332,0.7159316015535412,0.6329953725117144,354.44053743185583,60.72860435906767
"[6.00, 6.30)",6.15,6.138622192208535,51,4,43,2,1,0,0.6318312991429038,0.6672621218646038,0.60084639043875,403.6572032629751,65.75697129159019
"[6.30, 6.60)",6.449999999999999,6.443979722458515,38,2,28,1,0,1,0.6785240538544285,0.6088217637115456,0.5984896178314444,401.6497743440248,62.3294596884279
"[6.60, 6.90)",6.75,6.736339145621249,12,0,15,1,0,0,0.6901822290738908,0.6914732749250841,0.0,114.95132404102834,17.06436115464123
"[6.90, 7.50)",7.2,7.174178843008669,20,0,17,0,0,0,0.5961894730611637,0.6707270126164471,0.0,210.99896118257206,29.410886709103064
"[7.50, 8.70)",8.1,7.487849178268219,1,0,3,0,0,0,0.49023707462122684,0.460943062280428,0.0,15.58978319057026,2.0820108444246
