Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.336956137949354,398,40,9,3,0.6834384718944702,0.6775344131139541,0.7340020823253054,2097.9669713804083,483.7418006197295
"[4.50, 4.80)",4.65,4.647973246228818,309,14,6,1,0.7060571406127659,0.6772922659447275,0.7261027895253174,1785.0532613743162,384.0498141469807
"[4.80, 5.10)",4.949999999999999,4.926044260830932,190,6,5,0,0.7085530088251164,0.6589062133481676,0.6573039020712591,1095.4873045140755,222.38681719219613
"[5.10, 5.40)",5.25,5.218131988057541,152,5,5,0,0.7015274428076969,0.6759867133299992,0.6069580366543097,882.6557753317746,169.1516767593962
"[5.40, 5.70)",5.550000000000001,5.5443261987988555,98,1,0,0,0.7005334470289464,0.6682930675471495,0.0,767.7001627322255,138.46590824662212
"[5.70, 6.00)",5.85,5.848685746183407,52,2,2,0,0.6893039974761721,0.6923083261666514,0.7870711229082873,351.37578614127403,60.07773393716123
"[6.00, 6.30)",6.15,6.150615304428472,42,1,2,0,0.694639321078523,0.7388560811166471,0.7451677167150919,282.0894199462367,45.86360973399377
"[6.30, 6.60)",6.449999999999999,6.483179840035518,24,0,1,0,0.661162199290502,0.7099755442799718,0.7736826991287373,194.251062559059,29.962312839064293
"[6.60, 6.90)",6.75,6.73332131043957,12,0,0,0,0.6835134449768249,0.6631616900033335,0.0,118.21253308047866,17.556348142364442
"[6.90, 7.50)",7.2,7.1422792948829095,18,1,0,0,0.7419503438506778,0.6859646831734391,0.0,163.6480783644542,22.912584569704514
"[7.50, 8.70)",8.1,7.653536701202392,5,0,0,0,0.6840082196400783,0.7379890162796081,0.0,55.946233403669076,7.30985367782711
