Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.349849767113299,653,76,37,6,0.5142108424949148,0.5034108557179728,0.5357710072097,3774.704309835236,867.7780870441997
"[4.50, 4.80)",4.65,4.642912211321801,494,37,19,2,0.5128300391050251,0.5002746470743981,0.4979928886500092,3440.7783142890366,741.0819239482182
"[4.80, 5.10)",4.949999999999999,4.933800245470632,400,19,14,0,0.5144244935570461,0.4979023977650059,0.5156773166897772,3065.366910891911,621.2993551382638
"[5.10, 5.40)",5.25,5.230805957327758,244,6,9,1,0.5167108472557945,0.5082949723435587,0.5324720572599749,2063.896426966966,394.5656642215306
"[5.40, 5.70)",5.550000000000001,5.513583159457477,180,4,4,0,0.5090494473876632,0.49494900210088,0.4579003623589274,1694.5715752697802,307.3448837645757
"[5.70, 6.00)",5.85,5.856053824601721,94,2,4,1,0.5192790237295248,0.50500795313284,0.4610271553983701,870.0097069455943,148.56586585502652
"[6.00, 6.30)",6.15,6.174916435933502,82,1,2,0,0.5336188924049493,0.5239790558109643,0.5872025780200502,844.8676535875668,136.82252421604514
"[6.30, 6.60)",6.449999999999999,6.422144088339299,47,0,0,0,0.5264127240872568,0.5221574724630541,0.0,573.3918622033815,89.28355613267699
"[6.60, 6.90)",6.75,6.750613192717235,24,0,0,0,0.5349392674840976,0.4834420880492305,0.0,302.86562694713734,44.86490609088341
"[6.90, 7.50)",7.2,7.1000639374381205,20,1,1,0,0.49859773288209314,0.5283431427330184,0.49843765175909,207.94800719091367,29.2881879689025
"[7.50, 8.70)",8.1,7.819506937383128,8,0,1,0,0.5386790390705591,0.5157110063248502,0.5270158990055794,50.91020326871963,6.510666679676508
