Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.346417558062208,100,9,2,2,0.5114525127594605,0.5097220219889637,0.0,773.334743532052,177.924631768889
"[4.50, 4.80)",4.65,4.609155301648353,48,7,5,0,0.5286142335599862,0.5245976416560999,0.5600222765170362,176.60780025536994,38.31673890272485
"[4.80, 5.10)",4.949999999999999,4.955249458776084,34,1,2,0,0.511331532453597,0.5142205394789557,0.7114909638502152,258.57215614774486,52.18146095345331
"[5.10, 5.40)",5.25,5.256713086908514,22,0,0,0,0.532329885801228,0.4824087113976806,0.0,217.24815945270853,41.327756691486606
"[5.40, 5.70)",5.550000000000001,5.457194713711971,18,0,1,0,0.5513116160766827,0.4862011814485654,0.6582304790400129,141.73187183970526,25.971562180763673
"[5.70, 6.00)",5.85,5.823276964823405,15,0,0,0,0.514552544693019,0.4888029914799962,0.0,169.75750168423207,29.15154177101382
"[6.00, 6.30)",6.15,6.130103074587309,13,0,0,0,0.5952822117845457,0.5113087173695228,0.0,133.8715291537692,21.838381430932415
"[6.30, 6.60)",6.449999999999999,6.447903990745544,4,0,0,0,0.4196700641031794,0.5162355335609107,0.0,61.45688761026589,9.531296945251178
"[6.60, 6.90)",6.75,6.748747110366821,2,0,0,0,0.599193107697582,0.643872476074105,0.0,22.52611728562463,3.3378221049388594
"[6.90, 7.50)",7.2,6.988343715667724,1,0,0,0,0.6509979052767216,0.5786379538740635,0.0,10.734817514807775,1.5361032530126606
"[7.50, 8.70)",8.1,8.004467487335205,2,0,0,0,0.5401399126941342,0.5300600645640866,0.0,29.638496616219904,3.7027443316016213
