Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.385502495517633,3,1,2,1,0,0,0.8711859637210058,0.35017450666354943,0.0,24.97508725447668,5.694920315289616
"[4.50, 4.80)",4.65,4.63047860714404,25,5,39,5,4,1,0.5109870685963368,0.5031038465146968,0.4830328253911061,121.10747610499287,26.154418663795283
"[4.80, 5.10)",4.949999999999999,4.956290425755963,78,5,83,21,4,2,0.49306634893239215,0.4643418295066307,0.6403437186290419,738.7109488593594,149.0451296034951
"[5.10, 5.40)",5.25,5.233561238187509,89,20,97,17,6,1,0.5069382799113404,0.48682298503600047,0.4415011803607163,609.2577089966898,116.41360084814606
"[5.40, 5.70)",5.550000000000001,5.524689774356243,79,15,78,17,3,0,0.5218950516529848,0.49239153141005093,0.4728811708761733,637.4565565813613,115.38323102597016
"[5.70, 6.00)",5.85,5.830366572018087,78,8,54,4,4,0,0.5054529205501018,0.4749894485812619,0.4576264826529407,747.2044050265306,128.1573629714157
"[6.00, 6.30)",6.15,6.120805302661276,38,1,39,2,2,1,0.5133762289590893,0.4800027713443009,0.4489079069299076,437.7090493100579,71.51167659584688
"[6.30, 6.60)",6.449999999999999,6.407875859279378,28,0,25,0,1,0,0.4610293923552505,0.45257103563275425,0.6373141703499402,370.9821707946191,57.89471877133701
"[6.60, 6.90)",6.75,6.744516289790643,15,1,5,2,0,0,0.39600477017265034,0.49688915465994227,0.0,189.29350988579537,28.066284037646124
"[6.90, 7.50)",7.2,7.100816808513458,8,0,7,0,0,0,0.4633763930008351,0.502887209282438,0.0,111.41718992223284,15.690756842036853
"[7.50, 8.70)",8.1,7.59375640083821,3,0,6,0,0,0,0.44356073014623637,0.568437488050876,0.0,38.59885830044629,5.082972940267835
