Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.316777341898408,104,5,100,9,2,2,0.5114525127594605,0.5097220219889637,0.0,827.3672357307693,191.66317143587358
"[4.50, 4.80)",4.65,4.62417209660104,65,2,48,7,5,0,0.5286142335599862,0.5245976416560999,0.5600222765170362,466.1327978913619,100.80351426236689
"[4.80, 5.10)",4.949999999999999,4.934371089631086,43,0,34,1,2,0,0.511331532453597,0.5142205394789557,0.7114909638502152,379.8061021880704,76.97153199243193
"[5.10, 5.40)",5.25,5.22707893425267,36,1,22,0,0,0,0.532329885801228,0.4824087113976806,0.0,376.12951848461535,71.95787995851103
"[5.40, 5.70)",5.550000000000001,5.474822398974606,21,0,18,0,1,0,0.5513116160766827,0.4862011814485654,0.6582304790400129,216.96696228111765,39.62995444779249
"[5.70, 6.00)",5.85,5.874350493939763,14,1,15,0,0,0,0.514552544693019,0.4888029914799962,0.0,153.7675318851366,26.176090793998405
"[6.00, 6.30)",6.15,6.156800087265298,10,0,13,0,0,0,0.5952822117845457,0.5113087173695228,0.0,118.47777515814244,19.24340135766328
"[6.30, 6.60)",6.449999999999999,6.392382673297964,7,0,4,0,0,0,0.4196700641031794,0.5162355335609107,0.0,85.80205368392599,13.422546500905728
"[6.60, 6.90)",6.75,6.766143142595481,2,0,2,0,0,0,0.599193107697582,0.643872476074105,0.0,20.69204194564537,3.0581738384133477
"[6.90, 7.50)",7.2,7.086634081209816,3,0,1,0,0,0,0.6509979052767216,0.5786379538740635,0.0,36.58463861585305,5.162484502037023
"[7.50, 8.70)",8.1,7.621651038419052,4,0,2,0,0,0,0.5401399126941342,0.5300600645640866,0.0,57.109275475446964,7.493032046150076
