Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.355923020432599,370,34,9,2,0.517794060863889,0.49319364582210073,0.5587317831722369,2586.709851873949,593.8373657524038
"[4.50, 4.80)",4.65,4.663772706287342,243,12,9,1,0.5104882839230648,0.49149449161267694,0.5542169752767623,1814.4824450858687,389.05893562088096
"[4.80, 5.10)",4.949999999999999,4.944378132139873,163,9,4,0,0.5216005669085071,0.4932088927280718,0.5026648711002895,1286.8584073997624,260.266988690613
"[5.10, 5.40)",5.25,5.240154652275628,107,3,4,0,0.5320644809449135,0.5151955554491942,0.5707662213113829,862.845831280877,164.66037522502722
"[5.40, 5.70)",5.550000000000001,5.547063039703176,66,2,2,0,0.5410424173362929,0.4869691302227694,0.49721090759278663,558.0860570753546,100.60928694713695
"[5.70, 6.00)",5.85,5.817319902163256,49,0,3,0,0.5091214186442067,0.5285548597616183,0.492322262407532,404.06845551580136,69.45955565647036
"[6.00, 6.30)",6.15,6.147484415819038,38,1,2,0,0.5447393935720395,0.4885825045836756,0.49162040939967455,307.6228481198905,50.04044375099167
"[6.30, 6.60)",6.449999999999999,6.406161709835655,19,0,0,0,0.5593656761240802,0.4923851066108555,0.0,217.59839347003086,33.96704662262002
"[6.60, 6.90)",6.75,6.685098871927325,12,0,1,0,0.5859276050140899,0.5399612671263444,0.4518265019121236,71.87759576935575,10.751912147655839
"[6.90, 7.50)",7.2,7.22541666030884,10,1,0,0,0.5215158135406089,0.4865170549229316,0.0,124.69180848284276,17.25738657644596
"[7.50, 8.70)",8.1,8.039231459299723,3,0,0,0,0.44470559351223127,0.48270817376870745,0.0,54.232945862948384,6.74603612764652
