Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.3460633223312355,552,84,540,81,30,3,0.5113535708472725,0.4917050900499904,0.5141219459026365,3615.842974924688,831.9811992488742
"[4.50, 4.80)",4.65,4.65329007765679,514,66,487,62,23,3,0.5118659354631937,0.4937221459536829,0.4912089824868603,3781.1344501705803,812.5722632951798
"[4.80, 5.10)",4.949999999999999,4.9427610796439865,419,31,384,26,9,2,0.5109314364373849,0.49227308481030757,0.5068423790455885,3707.005578831911,749.9868027404061
"[5.10, 5.40)",5.25,5.239949499108498,294,11,273,11,8,2,0.500664912674892,0.49024759939522744,0.5486311506395518,2868.7115007502316,547.4693031370439
"[5.40, 5.70)",5.550000000000001,5.553634960019303,189,12,188,7,7,0,0.509364917000891,0.5098029027958211,0.4799236026808262,1734.9115274918415,312.39207113566056
"[5.70, 6.00)",5.85,5.84815492693059,128,3,93,4,3,0,0.5021385472753722,0.5055306175631573,0.4969926323355529,1359.2760218228582,232.42818270142436
"[6.00, 6.30)",6.15,6.127017607845276,85,6,60,2,0,0,0.5199438683578083,0.525989116374631,0.0,910.401343550978,148.5880083623824
"[6.30, 6.60)",6.449999999999999,6.4309484463679025,50,0,45,0,2,0,0.53845638231767,0.4886422335296912,0.4358405398548529,590.243202014468,91.78167216498649
"[6.60, 6.90)",6.75,6.732318349411407,33,0,25,0,0,0,0.5007921597536206,0.5024897959898369,0.0,437.2951312903895,64.95461274920568
"[6.90, 7.50)",7.2,7.141796925613554,21,0,19,0,0,0,0.5301550776245606,0.5058105871525311,0.0,292.82653011267314,41.001800129946474
"[7.50, 8.70)",8.1,7.779526287786014,10,0,9,0,0,0,0.5114357437586008,0.5041954121657828,0.0,152.32585813312053,19.5803513605031
