Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.360361516021337,398,62,363,58,23,3,0.6770948487471169,0.680299380929632,0.6680039572630427,1859.3066197153084,426.4111158865228
"[4.50, 4.80)",4.65,4.653285892572288,415,52,402,64,18,7,0.6845133351938322,0.6774027805068512,0.7340943126333932,2318.412665240992,498.23129692970514
"[4.80, 5.10)",4.949999999999999,4.941363036095233,347,45,315,27,12,3,0.6864390026692575,0.690275644968284,0.784140384159953,2016.4783902093222,408.0814090119525
"[5.10, 5.40)",5.25,5.240488940075919,270,21,243,28,6,0,0.6886206026399223,0.6812208260929682,0.5698593358362544,1779.5283690534955,339.57296530955284
"[5.40, 5.70)",5.550000000000001,5.539261467133288,185,9,180,11,7,1,0.6723996750852687,0.6835226099804121,0.7165585131687896,1311.7566535884196,236.8107483951805
"[5.70, 6.00)",5.85,5.824034481969639,112,8,89,8,0,1,0.706650015971478,0.6879965022986786,0.6244141165118061,889.7795822062167,152.77718306113132
"[6.00, 6.30)",6.15,6.146003331671211,79,0,60,0,1,1,0.7160095211951816,0.6905430734588164,0.0,695.7074988064378,113.19673310643361
"[6.30, 6.60)",6.449999999999999,6.421677542450025,44,0,38,3,2,0,0.7287384139221508,0.7006110519109207,0.6322119348522974,357.4633472271164,55.665103839943896
"[6.60, 6.90)",6.75,6.731663973997271,16,1,26,1,1,0,0.7018615315104433,0.7003843419365304,0.7460115754724105,122.33341455375954,18.172834387798147
"[6.90, 7.50)",7.2,7.154601235281818,30,0,24,1,0,0,0.7080301237322553,0.7020438842689792,0.0,302.3882891459449,42.26486972534031
"[7.50, 8.70)",8.1,7.587196102219893,5,0,2,0,0,0,0.5870713404223957,0.6595957066618039,0.0,57.142002675847756,7.531372842614272
