Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.339155290858767,175,17,159,15,5,0,0.6817509006452962,0.6614454043356407,0.7581418638335724,964.9966292156266,222.3927388006994
"[4.50, 4.80)",4.65,4.655735020195599,139,9,130,5,3,0,0.6806260713431472,0.6897781475509991,0.7079852933149632,824.9456988751517,177.1891431313661
"[4.80, 5.10)",4.949999999999999,4.957765533306902,85,5,84,1,2,0,0.6957649841627694,0.665073941879982,0.5569038534688502,551.5656780600931,111.25287679592842
"[5.10, 5.40)",5.25,5.2502241760469195,59,1,43,2,1,0,0.6972618659212811,0.6980283560024096,0.6562533823905607,415.5027506543113,79.14000178315396
"[5.40, 5.70)",5.550000000000001,5.53304913177453,42,1,25,0,1,0,0.7130809372296373,0.66819271917277,0.8842834263457854,323.96402219709773,58.55072212113138
"[5.70, 6.00)",5.85,5.846500756685229,25,0,17,0,0,0,0.6959633580776168,0.6493955821854276,0.0,223.01945015506396,38.14580027207737
"[6.00, 6.30)",6.15,6.143090174206039,10,1,15,0,0,0,0.6982103799306246,0.5800707650409284,0.0,93.41286074288377,15.206167921010026
"[6.30, 6.60)",6.449999999999999,6.463612022943144,7,0,11,0,0,0,0.7118488514195008,0.6253971082897031,0.0,70.90905584499,10.970500022787913
"[6.60, 6.90)",6.75,6.803179599812119,4,0,4,0,1,0,0.602671024313128,0.6893576797107432,0.7589247665120297,20.559897233723,3.0221012001933323
"[6.90, 7.50)",7.2,7.009983665736568,3,1,3,0,0,0,0.6109852044529218,0.5857526342044963,0.0,23.439609680750042,3.3437466902124577
"[7.50, 8.70)",8.1,7.90309655532269,1,0,2,0,0,0,0.6110452521412446,0.6643138340876312,0.0,11.52435848562754,1.4582079827768206
