Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.3528166121105025,609,40,16,3,0.6827918273335127,0.6775491669841028,0.7517333834284924,3296.187117891336,757.2538454114083
"[4.50, 4.80)",4.65,4.620541874307528,386,25,20,0,0.6955646752248764,0.6738521867877385,0.6895257006536191,1808.3926505751274,391.38107602285237
"[4.80, 5.10)",4.949999999999999,4.949762064171729,282,12,7,1,0.6895861978120993,0.6788506201000976,0.7984215128207032,1774.3634915837167,358.47450212349366
"[5.10, 5.40)",5.25,5.245774546010869,208,9,6,0,0.6935252038387697,0.6769113276658286,0.6915256390951173,1304.9600695745246,248.764040110507
"[5.40, 5.70)",5.550000000000001,5.53383443058064,152,2,8,0,0.7030469902628133,0.6835359072925404,0.695648031433968,900.67359773907,162.75759765450127
"[5.70, 6.00)",5.85,5.84254771165362,78,1,3,0,0.6995799832328142,0.683016437356887,0.7549800387359755,540.9173539269196,92.58244530001852
"[6.00, 6.30)",6.15,6.123534452666184,42,1,2,0,0.6681037398914818,0.6814230340810187,0.7768534485960275,306.42268955671636,50.04016747603993
"[6.30, 6.60)",6.449999999999999,6.416923461860983,38,0,1,0,0.7206785077929395,0.664733101289754,0.8840534656292193,306.4151649832708,47.75110172412853
"[6.60, 6.90)",6.75,6.690264016389848,16,0,0,0,0.6989923970755709,0.6904117773284404,0.0,153.14075619432606,22.890091604630392
"[6.90, 7.50)",7.2,7.135150534766061,14,0,0,0,0.6991475011890422,0.64110118659677,0.0,142.87701424497413,20.024386808491997
"[7.50, 8.70)",8.1,7.861184310913086,10,0,0,0,0.6968002246115654,0.7081969023282892,0.0,112.81833778534357,14.351315695362393
