Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.3167781728969015,104,5,100,9,2,2,0.6840921930040281,0.6802748769282684,0.0,619.9541093886544,143.6150028002518
"[4.50, 4.80)",4.65,4.624272358447949,65,2,48,7,5,0,0.6988680750604369,0.6831946330682691,0.7378489857097735,358.6662930508248,77.56167138286908
"[4.80, 5.10)",4.949999999999999,4.934456585454081,43,0,34,1,2,0,0.675807049748346,0.6846139167859469,0.8730070037618554,283.42688426896206,57.43831754533117
"[5.10, 5.40)",5.25,5.227078566642794,36,1,22,0,0,0,0.7112217931683154,0.6454236683426819,0.0,281.1268034382478,53.78277748344764
"[5.40, 5.70)",5.550000000000001,5.473737813936177,21,0,18,0,1,0,0.7272238941068188,0.6459430573087532,0.809027855563091,162.21850399253896,29.63578262362685
"[5.70, 6.00)",5.85,5.874348277043201,14,1,15,0,0,0,0.683876257061844,0.6478252709771943,0.0,116.02706347251825,19.7514784620362
"[6.00, 6.30)",6.15,6.1568000592980034,10,0,13,0,0,0,0.7780883259294622,0.6682139017706247,0.0,90.65777033134559,14.724819623537094
"[6.30, 6.60)",6.449999999999999,6.392381279585123,7,0,4,0,0,0,0.5472361336626392,0.6747368036915068,0.0,65.6447776519575,10.269221246486405
"[6.60, 6.90)",6.75,6.766120789771268,2,0,2,0,0,0,0.8058852596926179,0.7949540042408849,0.0,16.781013042961067,2.480152743996218
"[6.90, 7.50)",7.2,7.086614285652107,3,0,1,0,0,0,0.8842578751550558,0.748914846440382,0.0,28.272193706362494,3.9895206041626543
"[7.50, 8.70)",8.1,7.621707785516544,4,0,2,0,0,0,0.7585299177728781,0.7287780344830209,0.0,41.54359516118543,5.4506937723498545
