Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.344600137748228,665,64,34,2,0.701071406728427,0.6686718211312771,0.7087547318675704,2861.3734142497674,658.6045489868246
"[4.50, 4.80)",4.65,4.641893021058584,507,32,17,0,0.6929464541939611,0.671031709705729,0.7124402659170191,2694.568985874114,580.4892473070431
"[4.80, 5.10)",4.949999999999999,4.941148883734586,351,10,5,0,0.697046069093152,0.6814836547596006,0.7327515345380603,2268.896382400277,459.18397437265946
"[5.10, 5.40)",5.25,5.238030455943992,219,7,8,0,0.6866051044877987,0.6673890049331697,0.6818410929091163,1346.9151473358852,257.141526507819
"[5.40, 5.70)",5.550000000000001,5.523615121832372,144,3,4,0,0.6747817963285839,0.689120209069424,0.6862117601188042,1012.527430842399,183.30883099373315
"[5.70, 6.00)",5.85,5.84103902078945,96,1,2,0,0.7044915842235473,0.6764258514594327,0.7005993003947774,714.2922947938056,122.28856753935277
"[6.00, 6.30)",6.15,6.134953718507174,58,1,1,0,0.7090340332550558,0.6618816399185427,0.7404773507411451,456.7415108244463,74.44905565409641
"[6.30, 6.60)",6.449999999999999,6.437396973979717,49,0,0,0,0.6925082825537511,0.6576727610466991,0.0,455.4926773753394,70.75727646072842
"[6.60, 6.90)",6.75,6.74120506644249,17,1,0,0,0.6942819338619721,0.6426268677204636,0.0,155.3537198686823,23.04539297313893
"[6.90, 7.50)",7.2,7.197708730344419,27,0,0,0,0.7117409139508161,0.6668847369358524,0.0,273.0461772115138,37.935152343744285
"[7.50, 8.70)",8.1,7.827600419521332,8,0,0,0,0.7107525587166293,0.6650553403515511,0.0,88.10492848487515,11.255675272481893
