Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.369537353515625,2,1,0,0,1.1121040524924206,0.44642209218103823,0.0,3.9290724134335484,0.8991964355842641
"[4.50, 4.80)",4.65,4.626745523284347,39,5,4,1,0.6581174301856333,0.6719675443235112,0.648301390179623,144.82625907463395,31.30197205482514
"[4.80, 5.10)",4.949999999999999,4.943870659588524,83,21,4,2,0.6767934519539655,0.6288325168489829,0.6772898581045091,388.6659564599505,78.61572100518887
"[5.10, 5.40)",5.25,5.25003483027495,97,17,6,1,0.6978811198070838,0.6705265097501933,0.6073122437027306,411.64555414175857,78.40815679316174
"[5.40, 5.70)",5.550000000000001,5.522084065959069,78,17,3,0,0.7247584997710402,0.694755036370256,0.6039427999234559,344.0809412485828,62.309978830216025
"[5.70, 6.00)",5.85,5.8668935287608965,54,4,4,0,0.7142373835494067,0.67070225824074,0.635903151016732,248.33419357820713,42.32805527504706
"[6.00, 6.30)",6.15,6.07730779884736,39,2,2,1,0.7212416214361091,0.6884978066699747,0.6017432076962068,267.3314272980721,43.988462678947236
"[6.30, 6.60)",6.449999999999999,6.412694123018626,25,0,1,0,0.6476010417977959,0.6468881918706353,0.8069327916494423,212.58955902411083,33.15136430116197
"[6.60, 6.90)",6.75,6.724625428517661,5,2,0,0,0.504156468320422,0.6967642863045649,0.0,40.0151095011465,5.950533591276504
"[6.90, 7.50)",7.2,7.125420570373534,7,0,0,0,0.6656795072574903,0.7157745360168195,0.0,74.92786460875917,10.515570817012312
"[7.50, 8.70)",8.1,7.731409629185994,6,0,0,0,0.6381832523058025,0.7658362325444021,0.0,72.68830325382419,9.401688274208958
