Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.350552280666287,300,34,229,26,4,1,0.6870732462743172,0.6841809918691483,0.7225234091205959,1636.1274041820602,376.07349564627856
"[4.50, 4.80)",4.65,4.64060623628039,196,11,178,9,5,0,0.7227408277360269,0.6811812359509585,0.6876683678633239,1175.9592495500422,253.40638478575485
"[4.80, 5.10)",4.949999999999999,4.925154554818171,141,4,110,3,4,0,0.7123597426485945,0.6732506877076281,0.6735973500792258,931.9805292979281,189.22868692236105
"[5.10, 5.40)",5.25,5.226578045549294,70,1,91,2,5,0,0.7094168380074547,0.6808574472365152,0.6069580366543097,432.50853528178203,82.75176061899349
"[5.40, 5.70)",5.550000000000001,5.555590354325288,63,1,55,1,0,0,0.7040012559717541,0.6531045250813068,0.0,521.2661074330817,93.82731162445259
"[5.70, 6.00)",5.85,5.830720724484311,42,0,31,1,0,0,0.6972102284249182,0.6804136502453578,0.0,356.303149933953,61.10790874235632
"[6.00, 6.30)",6.15,6.103097286061521,26,0,23,1,1,0,0.6950204440282272,0.743200705551335,0.8048377277357935,195.27807881837205,31.996553498230373
"[6.30, 6.60)",6.449999999999999,6.3540603925500125,7,0,9,0,1,0,0.6459595869229751,0.7358267877786125,0.7736826991287373,42.43829339800229,6.6789250929626345
"[6.60, 6.90)",6.75,6.73698329959374,9,0,9,0,0,0,0.7014296362882209,0.683203898355801,0.0,87.50377966420228,12.988570072524748
"[6.90, 7.50)",7.2,7.177029200535303,5,0,15,0,0,0,0.7386546803345378,0.7304834278027275,0.0,47.02770392419296,6.55253066556917
"[7.50, 8.70)",8.1,7.873118202981746,5,0,5,0,0,0,0.6840082196400783,0.7712370210154009,0.0,50.21389185137675,6.377891269606431
