Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[3.90, 4.20)",4.05,4.032652404620677,1132,126,1120,107,22,3,0.694536342159444,0.6804039625082418,0.698854357570147,5631.1417905483095,1396.3866025487487
"[4.20, 4.50)",4.35,4.3435084792484195,692,69,603,54,14,3,0.7019400652725863,0.6686291493901864,0.7186377698185304,3848.634066256039,886.0657426233433
"[4.50, 4.80)",4.65,4.640803175354942,553,23,453,17,13,1,0.6843033623041808,0.6581787927593598,0.7308326706199507,3522.94212782353,759.1233660871828
"[4.80, 5.10)",4.949999999999999,4.942788309452827,310,17,283,15,6,1,0.6894281513753436,0.6523748331126802,0.8211505107573703,2124.62417099328,429.843245952906
"[5.10, 5.40)",5.25,5.253901787597808,218,4,182,6,4,0,0.7006777052656915,0.6772858372233244,0.7492045077525186,1577.9505279093307,300.3387942336855
"[5.40, 5.70)",5.550000000000001,5.53825818379615,140,4,120,2,2,0,0.678888502039735,0.6518246969740833,0.6537117860026442,1103.5672988224514,199.26252301694268
"[5.70, 6.00)",5.85,5.835244707042817,94,0,83,1,3,0,0.6359342760789675,0.6641452433082656,0.6041921268345573,749.8092896942145,128.49663164755307
"[6.00, 6.30)",6.15,6.145553769292231,65,0,52,1,2,0,0.6946374526058574,0.6312113381983886,0.6587610044007237,584.3296460252283,95.08169124562458
"[6.30, 6.60)",6.449999999999999,6.422490984144168,38,0,32,0,0,0,0.7210550485410976,0.6414040496522075,0.0,376.4272956427817,58.6107939383807
"[6.60, 6.90)",6.75,6.737482643544035,26,0,22,0,1,0,0.7212267699147747,0.7069098131360635,0.5639478768851485,217.92775395768774,32.345575563969675
"[6.90, 7.50)",7.2,7.147178673299875,15,0,13,1,0,0,0.6003743099467612,0.6017510736657602,0.0,176.11796220583156,24.641606185635954
"[7.50, 8.80)",8.15,8.055361963151121,8,0,6,0,0,0,0.724348031698253,0.6010397156554258,0.0,106.26545295637105,13.191890500076523
"[8.80, 10.00)",9.4,9.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
