Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[3.90, 4.20)",4.05,4.028059363005091,483,60,17,2,0.7047868471679366,0.659106977840857,0.6951218211387737,1991.3793437239126,494.37686098008874
"[4.20, 4.50)",4.35,4.332531765079995,270,21,5,1,0.6731571294768517,0.6735254996489297,0.8612142919420349,1503.932841670131,347.12563535985123
"[4.50, 4.80)",4.65,4.627333404963466,204,13,3,0,0.6858423015426073,0.6869643763652111,0.695463456205578,1190.7940467984977,257.3391503454676
"[4.80, 5.10)",4.949999999999999,4.93787607857831,138,1,4,0,0.6911178036579935,0.6594167683682182,0.6348985945472904,826.2979757642208,167.3387429362392
"[5.10, 5.40)",5.25,5.242653166365976,68,2,1,0,0.6785505766758799,0.6841674516235724,0.6363653008359684,469.5384873591422,89.56123406588232
"[5.40, 5.70)",5.550000000000001,5.548442775818315,55,0,1,0,0.6694015862784408,0.6562786452131948,0.8663203839922778,424.47366551218585,76.50320687493837
"[5.70, 6.00)",5.85,5.826621731409754,33,0,0,0,0.6743823000851111,0.6455124894153715,0.0,285.1179770172722,48.93366862658643
"[6.00, 6.30)",6.15,6.12579350995574,26,0,0,0,0.649139661914181,0.611356990453306,0.0,245.35649353051772,40.05301405144662
"[6.30, 6.60)",6.449999999999999,6.455046145099513,23,0,0,0,0.7188765953775814,0.6522401036916095,0.0,206.52510081971548,31.994364746176668
"[6.60, 6.90)",6.75,7.145590085255988,7,0,1,0,0.6265299324085737,0.6622507902960849,0.6779017545347131,28.15243801048561,3.9398338939949227
"[6.90, 7.50)",7.2,7.167964935302734,3,0,0,0,0.5901381103444744,0.6522166262747028,0.0,36.438749555347286,5.0835557768822035
"[7.50, 8.80)",8.15,8.100877338003238,3,0,0,0,0.6141852884107264,0.653757752232766,0.0,39.568893089079864,4.884519470928452
"[8.80, 10.00)",9.4,9.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
