Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[3.90, 4.20)",4.05,4.05,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[4.20, 4.50)",4.35,4.416075706481934,1,0,0,0,0.8368867045937541,0.6496457204515977,0.0,5.276790373465913,1.1949048712458936
"[4.50, 4.80)",4.65,4.809375766616163,14,1,1,0,0.6530864970634208,0.6076020094278627,0.47483794966665727,46.07169788328561,9.57955878662841
"[4.80, 5.10)",4.949999999999999,5.041002213910101,60,11,4,1,0.6642107190135154,0.65530951193717,0.5254505482237742,230.7662717394138,45.77785566184423
"[5.10, 5.40)",5.25,5.224260593039385,93,16,9,1,0.6733514212939864,0.6315438809371388,0.5418595792810063,219.22853170405904,41.963552123749565
"[5.40, 5.70)",5.550000000000001,5.528104893426469,99,18,7,3,0.6875118494943412,0.6067969759796338,0.7623962754284137,509.09017979376597,92.09126628532877
"[5.70, 6.00)",5.85,5.846698645712952,64,6,4,1,0.6841891670428362,0.7102757884908096,0.5923388370135855,350.4458646590689,59.93910168707441
"[6.00, 6.30)",6.15,6.149553319210313,43,2,1,0,0.601448838813354,0.6296379364570146,0.5587224758193315,365.2410281929754,59.393098853540366
"[6.30, 6.60)",6.449999999999999,6.4297634023514485,28,1,0,1,0.6432954425117965,0.5851924291213101,0.4987738476188417,333.0731200977591,51.80176924954189
"[6.60, 6.90)",6.75,6.735063874707401,15,1,0,0,0.6574135954462095,0.6573593207528518,0.0,143.42705246596717,21.295574197089294
"[6.90, 7.50)",7.2,7.130146054846218,17,0,0,0,0.5504616045697668,0.6058996856107212,0.0,220.2015216431375,30.883171249131838
"[7.50, 8.80)",8.15,7.796286514919948,3,0,0,0,0.47706981792730946,0.460943062280428,0.0,49.026072633091154,6.288387752203403
"[8.80, 10.00)",9.4,9.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
