recoeff,recoeff_error,hodoeff,hodoeff_error
0.7663037328203836,0.010934876769093263,0.9619362232507673,0.006622489011135722
0.5796354369729996,0.007683733996737639,0.9484550655506986,0.009978524820099864
0.7086317153233704,0.007875514877637123,0.9740290379839873,0.009061712036045236
0.8376110148977055,0.01461973095115909,0.9749801561335163,0.004824228299805153

average recoeff,0.7230454750036148
propagated recoeff_error (without correlations),0.005328998297992081
propagated recoeff_error (with correlations),0.006258030516465849
average hodoeff,0.9648501207297424
propagated hodoeff_error,0.003943476591163012
total_eff = average recoeff (with correlations) * average hodoeff,0.6976305138503317
total_eff_error = propagated error of total_eff,0.006677437528887356
