pT Bin,pT Center,LH2 Mass Centroid,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[0.00, 0.32)",0.16,5.020897632419304,2839,81,78,2,0.6985038405929052,0.6823686547580717,0.697483897654555,17417.54489787114,3469.010159738817
"[0.32, 0.49)",0.405,4.99016200466787,3054,100,93,10,0.6993102663187986,0.6844633470744307,0.7486597508860133,18645.07060443053,3736.365790727768
"[0.49, 0.63)",0.56,5.021257537677786,2887,146,107,10,0.6978016133430864,0.6812792653520816,0.7055600995842456,16686.400697790505,3323.1517349153087
"[0.63, 0.77)",0.7,5.006959423719785,2741,160,91,13,0.6948246219801427,0.6805156729956691,0.71685563220801,16201.806669720523,3235.8573934046044
"[0.77, 0.95)",0.86,5.061871457239101,3057,241,113,14,0.6936547657287351,0.6758799921932052,0.6928276819544127,17366.975909311604,3430.9397336581287
"[0.95, 1.18)",1.065,5.114926758396063,2825,327,100,21,0.6868953027774714,0.6711306421297067,0.6387131198348236,15817.62214912382,3092.4435277903967
"[1.18, 1.80)",1.49,5.157872408396709,2919,546,170,39,0.6738411360867071,0.6634786862742291,0.6662958028074484,13702.071744025829,2656.5356137386557
