Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[3.90, 4.20)",4.05,4.160513565816334,5,0,6,0,0,0,0.656334747290152,0.6267210521552973,0.0,32.649155868736834,7.847385990275156
"[4.20, 4.50)",4.35,4.419063267358619,43,6,50,16,0,1,0.761512540436893,0.6131069308932554,0.5037516295581507,283.6435997503655,64.18636317010825
"[4.50, 4.80)",4.65,4.6560064115864215,143,28,145,30,5,1,0.7152886675363198,0.6971082461470078,0.5323590558804667,678.5077107098718,145.7274004222616
"[4.80, 5.10)",4.949999999999999,4.963875636862137,237,28,220,53,8,3,0.7056119848420304,0.6546933552130338,0.4834279228526075,1452.0817393757309,292.5298386995145
"[5.10, 5.40)",5.25,5.24228304464639,245,28,230,26,5,2,0.6508089829678321,0.6566546012270829,0.5121717844519866,1639.6594224393573,312.7758284844686
"[5.40, 5.70)",5.550000000000001,5.53793507042746,176,21,150,17,6,1,0.6815808420648194,0.6546875514553626,0.6263651243468497,1196.0065319752805,215.9661528648012
"[5.70, 6.00)",5.85,5.822081616367996,117,5,121,8,4,0,0.655104961398526,0.6373747447486208,0.6645340052054256,929.6892920129675,159.68331488161755
"[6.00, 6.30)",6.15,6.142825139976841,84,4,88,5,0,0,0.6218961447408976,0.6586321835187687,0.0,734.4147505553233,119.55651248736214
"[6.30, 6.60)",6.449999999999999,6.444733568883092,44,3,42,1,1,0,0.6603013683438075,0.644056875552372,0.6273527253213024,381.3825855160934,59.17740143013997
"[6.60, 6.90)",6.75,6.74414054248894,42,1,27,1,0,0,0.6795906103329323,0.6233544282051834,0.0,439.8961423378492,65.22641981827748
"[6.90, 7.50)",7.2,7.076326126322902,25,1,19,1,0,0,0.6284726117541019,0.6505769510474627,0.0,258.1516064576485,36.48102162750274
"[7.50, 8.80)",8.15,8.105029914407577,3,0,9,0,0,0,0.596254060343721,0.6464597612573981,0.0,35.8643206853873,4.424946121621901
"[8.80, 10.00)",9.4,9.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
