Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[3.90, 4.20)",4.05,4.057006048779884,1138,183,36,8,0.7115473266370669,0.6867298956440331,0.7126651973945076,4663.550117946665,1149.5053401138493
"[4.20, 4.50)",4.35,4.339318191370679,1019,130,31,4,0.7026046001484241,0.6811444281202572,0.6283437778928729,4576.260637456666,1054.6036118202114
"[4.50, 4.80)",4.65,4.642701281640274,870,81,16,0,0.6880544844810553,0.6723577452841254,0.709398851983089,4810.417037858675,1036.1246063539859
"[4.80, 5.10)",4.949999999999999,4.942985088143255,634,43,12,2,0.686660461554828,0.667050726521901,0.7022519500708281,3909.2445863966086,790.8671615809077
"[5.10, 5.40)",5.25,5.242550329170166,436,21,4,1,0.6928873104731722,0.6857010610675133,0.47713619679947544,2978.3685611269125,568.1144431852032
"[5.40, 5.70)",5.550000000000001,5.528286942661428,241,8,9,0,0.6840337464242021,0.6628706409501255,0.7258201605949536,1546.9733086625843,279.8286928134451
"[5.70, 6.00)",5.85,5.846257404044155,188,3,2,0,0.6663965240742749,0.6487204290906169,0.7413822062696909,1545.6655183012326,264.3854711617755
"[6.00, 6.30)",6.15,6.127656204663764,114,3,2,0,0.7016014354048272,0.6655156559774031,0.7466437526370184,888.9738361334903,145.07567109540048
"[6.30, 6.60)",6.449999999999999,6.428252937488367,77,1,4,0,0.6626649474711845,0.6607828426667108,0.6636184518158479,547.2658516793447,85.13446141607042
"[6.60, 6.90)",6.75,6.737758677294485,39,0,0,0,0.6956271944881351,0.6375664785799426,0.0,377.74916003368935,56.06451316023873
"[6.90, 7.50)",7.2,7.1668619921000225,30,0,0,0,0.6632765362169829,0.6154991527362349,0.0,324.15719239714537,45.230003417738665
"[7.50, 8.80)",8.15,7.809601109938333,15,0,0,0,0.6918943530182837,0.6533298970780845,0.0,169.3091093142357,21.67961038352862
"[8.80, 10.00)",9.4,9.4,0,0,0,0,0.0,0.7770996071435298,0.0,0.0,0.0
