Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[3.90, 4.20)",4.05,4.030441650278338,275,40,3,0,0.7051182519756484,0.6776703357998738,0.5003638546777283,1224.7705673998705,303.87998975628125
"[4.20, 4.50)",4.35,4.341244933759517,152,12,2,2,0.6645429202416961,0.6929423751124897,0.0,914.5749239270854,210.6711180507071
"[4.50, 4.80)",4.65,4.627531917242043,90,9,4,0,0.6869788742528747,0.6707070488398091,0.6836833530996269,412.87278339550016,89.22094774909036
"[4.80, 5.10)",4.949999999999999,4.9388713418892305,61,3,1,0,0.6830949241519475,0.6736773275246053,0.843132135621333,390.6266246903782,79.09228600009546
"[5.10, 5.40)",5.25,5.256017113937355,42,1,0,0,0.7158724487093262,0.6165377329569626,0.0,301.02667320129274,57.27277264814489
"[5.40, 5.70)",5.550000000000001,5.493746708659138,29,0,1,0,0.6974784899050257,0.6269910684422034,0.7944484780589939,194.5148427888243,35.40659100322804
"[5.70, 6.00)",5.85,5.825696410693362,23,0,0,0,0.6752012879161217,0.6336310079860128,0.0,198.44603356650092,34.063916067140596
"[6.00, 6.30)",6.15,6.153925823972568,16,0,0,0,0.7397894775427971,0.7021301984705757,0.0,133.09572002916866,21.627774503016493
"[6.30, 6.60)",6.449999999999999,6.42698534822045,5,0,0,0,0.5723288581382893,0.6720484910966722,0.0,56.147661059120715,8.736236044892694
"[6.60, 6.90)",6.75,6.780288431378864,4,0,0,0,0.754666229794176,0.7219035958606869,0.0,35.93794535222856,5.300356425238401
"[6.90, 7.50)",7.2,7.167768826839478,5,0,0,0,0.7736887475449518,0.715075899957316,0.0,46.32204390708827,6.462547136514347
"[7.50, 8.80)",8.15,7.946591694431688,3,0,0,0,0.7150432932166053,0.688728704023992,0.0,33.3403240187771,4.195550155438241
"[8.80, 10.00)",9.4,9.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
