Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[3.90, 4.2)",4.05,4.05,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[4.20, 4.5)",4.35,4.416075706481934,1,0,0,0,0.8368867045937541,0.6496457204515977,0.0,5.276790373465913,1.1949048712458936
"[4.50, 4.8)",4.65,4.738799977892007,14,1,0,0,0.6530864970634208,0.6076020094278627,0.0,94.32808669234164,19.90547968523927
"[4.80, 5.1)",4.949999999999999,5.009439739314782,60,11,3,1,0.6642107190135154,0.65530951193717,0.46620904894234294,264.1862793942448,52.737689869961706
"[5.10, 5.4)",5.25,5.253205652227045,93,16,5,1,0.6733514212939864,0.6315438809371388,0.5231583876445496,403.785598954545,76.86460909508921
"[5.40, 5.7)",5.550000000000001,5.5072600956184345,99,18,6,1,0.6875118494943412,0.6067969759796338,0.5258322689859594,392.0811102853489,71.19349794234122
"[5.70, 6.0)",5.85,5.850753339639355,64,6,3,1,0.6841891670428362,0.7102757884908096,0.5403762168509043,389.80495352863306,66.62474572080677
"[6.00, 6.3)",6.15,6.149553319210313,43,2,1,0,0.601448838813354,0.6296379364570146,0.5587224758193315,365.2410281929754,59.393098853540366
"[6.30, 6.6)",6.449999999999999,6.4297634023514485,28,1,0,1,0.6432954425117965,0.5851924291213101,0.4987738476188417,333.0731200977591,51.80176924954189
"[6.60, 6.9)",6.75,6.735063874707401,15,1,0,0,0.6574135954462095,0.6573593207528518,0.0,143.42705246596717,21.295574197089294
"[6.90, 7.5)",7.2,7.130146054846218,17,0,0,0,0.5504616045697668,0.6058996856107212,0.0,220.2015216431375,30.883171249131838
"[7.50, 8.8)",8.15,7.796286514919948,3,0,0,0,0.47706981792730946,0.460943062280428,0.0,49.026072633091154,6.288387752203403
"[8.80, 10.0)",9.4,9.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
