Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.331028767441261,270,21,5,1,0.6710686994090338,0.6610737284322902,0.6915795388802503,1484.2039878180951,342.69086342156805
"[4.50, 4.80)",4.65,4.627430464004577,204,13,3,0,0.6740015496245255,0.6907573237014616,0.7079852933149632,1215.1895839938697,262.60569303990036
"[4.80, 5.10)",4.949999999999999,4.937858616281017,138,1,4,0,0.7029182566153823,0.6608042794069253,0.6474516133326966,812.8200490063192,164.60982627698246
"[5.10, 5.40)",5.25,5.2426519445727875,68,2,1,0,0.6939645754924633,0.6976724294332394,0.6562533823905607,459.4361729673481,87.63430756507842
"[5.40, 5.70)",5.550000000000001,5.548377366678345,55,0,1,0,0.6784918194469348,0.6690400275261648,0.8842834263457854,418.9989329819836,75.51738198240584
"[5.70, 6.00)",5.85,5.826621731409754,33,0,0,0,0.6861557237872533,0.6599299926566432,0.0,280.22577160070296,48.094038796114226
"[6.00, 6.30)",6.15,6.125793509955739,26,0,0,0,0.6622527828915176,0.624747031593272,0.0,240.49824383288254,39.25993317306907
"[6.30, 6.60)",6.449999999999999,6.455046145099513,23,0,0,0,0.7319191373457733,0.6680661232524522,0.0,202.84489605735018,31.424236403227614
"[6.60, 6.90)",6.75,7.070972519565676,7,0,1,0,0.6403143080187294,0.6715884171131398,0.7589247665120297,31.61779667542684,4.4714919465376335
"[6.90, 7.50)",7.2,7.1679649353027335,3,0,0,0,0.6109852044529218,0.6667726351108597,0.0,35.195442785169995,4.910102532983937
"[7.50, 8.70)",8.1,8.100877338003238,3,0,0,0,0.6439794710945901,0.6676627399621061,0.0,37.738209220709855,4.658533594092394
