Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.328411422561582,31,1,2,0,0.6855562553232619,0.6686710832048874,0.6879301315022054,163.46980036227706,37.7666964628641
"[4.50, 4.80)",4.65,4.652487010774485,18,0,0,0,0.6779670327108704,0.6698495086854183,0.0,123.52336050778887,26.549963540301494
"[4.80, 5.10)",4.949999999999999,4.944950346933479,12,0,0,0,0.6858200928072472,0.5732719207513202,0.0,86.52328035521606,17.497300131410196
"[5.10, 5.40)",5.25,5.232352754949414,17,0,0,0,0.7026371846961663,0.6506843121536777,0.0,126.59449111365164,24.194563524774345
"[5.40, 5.70)",5.550000000000001,5.569216719289274,8,0,0,0,0.604756911818209,0.694493627747795,0.0,73.67213649590684,13.228455671466246
"[5.70, 6.00)",5.85,5.755771485538338,1,0,0,0,0.673923493619155,0.7356169662947002,0.0,8.54068976676901,1.4838479582151443
"[6.00, 6.30)",6.15,6.168519076406175,3,0,1,0,0.6951495450739719,0.7951593419427292,0.6861843972956367,8.088778756100616,1.3112999499408535
"[6.30, 6.60)",6.449999999999999,6.470166424866849,3,0,0,0,0.6527290485096444,0.6235385712761591,0.0,29.737452805141622,4.596087774628393
"[6.60, 6.90)",6.75,6.702022675761091,1,0,0,0,0.7194525266811808,0.0,0.0,9.31544810423751,1.3899457753147089
"[6.90, 7.50)",7.2,6.987517990411037,0,1,0,0,0.4745097581322293,0.6137268958181986,0.0,-14.725762475181513,-2.107438219892909
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.6785405618801663,0.0,0.0,0.0
